occurrenceID,family,familyAccepted,acceptedNameUsage,acceptedNameUsageWithoutAuthorship,decimalLatitude,decimalLongitude,georeferenceProtocol,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,georeferencePrecision,coordinateUncertaintyInMeters,acceptedNameUsage,valid,validation_taxonomy,validation_cultivated,validation_duplicated,validation_native,validation_georeference,contributor,remarks
occurrence:rj:4388856,DRYOPTERIDACEAE,DRYOPTERIDACEAE,"Polystichum auritum (Fée) Yatsk.","Polystichum auritum",-22.485013,-43.063552,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Polystichum auritum (Fée) Yatsk.",true,valid,no,no,native,valid,"João Paulo Condack ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4392528,DENNSTAEDTIACEAE,PTERIDACEAE,"Cheilanthes incisa Kunze ex Mett.","Cheilanthes incisa",-28.938963,-49.45624,sig,ok,,,,"centroide de municipio","Cheilanthes incisa Kunze ex Mett.",false,invalid,,no,,,"João Paulo Condack ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4392902,URTICACEAE,URTICACEAE,"Pilea apiculata Killip","Pilea apiculata",-22.331277,-44.609875,"google earth",ok,,,,"5 a 10 km","Pilea apiculata Killip",true,valid,no,no,native,valid,"Leonardo Novaes ; Eduardo Fernandez",
occurrence:rj:4394636,RUBIACEAE,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",-22.46196,-43.02116,coletor,ok,,,,"5 a 10 km","Hindsia ramosissima Gardner",,,,,,,"Tomás Amorim ; Raquel",
occurrence:rj:4395485,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",0,0,,nok,"Fernanda Wimmer",,,,"Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4396112,PTERIDACEAE,PTERIDACEAE,"Cheilanthes incisa Kunze ex Mett.","Cheilanthes incisa",0,0,,ok,,,,,"Cheilanthes incisa Kunze ex Mett.",false,,,yes,,,"Rogerio Braga ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4396917,GUTTIFERAE,CALOPHYLLACEAE,"Kielmeyera rizziniana Saddi","Kielmeyera rizziniana",-23.003849,-43.421422,"google earth",ok,,,,"0 a 250 m","Kielmeyera rizziniana Saddi",false,valid,no,yes,native,valid,"Rafaela Jorge Trad ; Fernanda Wimmer ; Raquel",
occurrence:rj:4397235,PTERIDACEAE,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",-22.953179,-43.30063,"google earth",ok,,,,"1 a 5 km","Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4397588,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4399466,PTERIDACEAE,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",0,0,,ok,,,,,"Pteris congesta J.Prado",false,,,yes,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4399467,PTERIDACEAE,PTERIDACEAE,"Doryopteris tijucana Brade & Rosenst.","Doryopteris tijucana",-22.943056,-43.286389,"google earth",ok,,,,"1 a 5 km","Doryopteris tijucana Brade & Rosenst.",false,,,yes,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4399476,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4400041,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.4961,-44.5631,coletor,ok,,,,"5 a 10 km","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4400531,DRYOPTERIDACEAE,DRYOPTERIDACEAE,"Polystichum auritum (Fée) Yatsk.","Polystichum auritum",-22.4572,-43.0233,,ok,"Fernanda Wimmer",,,,"Polystichum auritum (Fée) Yatsk.",true,valid,no,no,native,valid,"João Paulo Condack ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4404079,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4404677,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.9758,-43.0469,,ok,,,,,"Dioscorea pseudomacrocapsa G.M.Barroso et al.",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4406042,RUBIACEAE,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",-22.456667,-43.017222,"google earth",ok,,,,"0 a 250 m","Hindsia ramosissima Gardner",,,,,,,"Tomás Amorim ; Raquel",
occurrence:rj:4407984,PTERIDACEAE,PTERIDACEAE,"Doryopteris tijucana Brade & Rosenst.","Doryopteris tijucana",0,0,,ok,,,,,"Doryopteris tijucana Brade & Rosenst.",false,,,yes,,,"Rogerio Braga ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4409271,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4411192,BROMELIACEAE,BROMELIACEAE,"Vriesea joyae E.Pereira & I.A.Penna","Vriesea joyae",-22.945488,-44.356789,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Vriesea joyae E.Pereira & I.A.Penna",true,valid,no,no,native,valid,"Fernanda Wimmer ; Gustavo Martinelli ; Rogerio Braga ; Rodrigo Amaro",
occurrence:rj:4411500,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4412808,HYMENOPHYLLACEAE,HYMENOPHYLLACEAE,"Hymenophyllum sampaioanum Brade & Rosenst.","Hymenophyllum sampaioanum",-22.495637,-43.07365,sig,ok,,,,"centroide de uc","Hymenophyllum sampaioanum Brade & Rosenst.",true,valid,no,no,native,valid,"João Paulo Condack ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4413188,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4413308,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.922649,-42.143409,sig,ok,,,,"centroide de municipio","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4414052,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea campos-portoi R.Knuth","Dioscorea campos-portoi",-22.531347,-44.568832,sig,ok,,,,"centroide de municipio","Dioscorea campos-portoi R.Knuth",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4416852,GUTTIFERAE,CALOPHYLLACEAE,"Kielmeyera rizziniana Saddi","Kielmeyera rizziniana",-23.003849,-43.421422,"google earth",ok,,,,"0 a 250 m","Kielmeyera rizziniana Saddi",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4417718,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.9758,-43.0469,,ok,,,,,"Dioscorea pseudomacrocapsa G.M.Barroso et al.",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4417732,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4419813,BROMELIACEAE,BROMELIACEAE,"Vriesea agostiniana E.Pereira","Vriesea agostiniana",-22.474229,-43.111293,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Vriesea agostiniana E.Pereira",true,valid,no,no,native,valid,"Gustavo Martinelli ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4420327,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.422614,-44.623424,"google earth",ok,,,,"1 a 5 km","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4421455,DENNSTAEDTIACEAE,PTERIDACEAE,"Cheilanthes incisa Kunze ex Mett.","Cheilanthes incisa",-19.379121,-43.535248,sig,ok,,,,"centroide de uc","Cheilanthes incisa Kunze ex Mett.",false,invalid,,no,,,"João Paulo Condack ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4423566,BROMELIACEAE,BROMELIACEAE,"Vriesea roethii W.Weber","Vriesea roethii",-22.350885,-42.776164,sig,ok,,,,"5 a 10 km","Vriesea roethii W.Weber",false,unknown,unknown,yes,unknown,unknown,"Victor Menezes ; Rodrigo Amaro",
occurrence:rj:4424029,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4424755,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.876747,-42.523237,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Schaueria calycotricha (Link & Otto) Nees",true,,,,,,"Fernanda Wimmer ; Leonardo Novaes ; Raquel",
occurrence:rj:4425236,BROMELIACEAE,BROMELIACEAE,"Vriesea secundiflora Leme","Vriesea secundiflora",-23.208838,-44.792558,"google earth",ok,,,,"250 a 1000 m","Vriesea secundiflora Leme",false,unknown,unknown,yes,unknown,unknown,"Victor Menezes ; Rodrigo Amaro",
occurrence:rj:4425909,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4426337,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4426788,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4427904,RUBIACEAE,RUBIACEAE,"Simira walteri Silva Neto & Callado","Simira walteri",-19.381021,-40.108842,sig,ok,,,,"centroide de municipio","Simira walteri Silva Neto & Callado",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4427971,DICHAPETALACEAE,DICHAPETALACEAE,"Stephanopodium estrellense Baill.","Stephanopodium estrellense",-23.287667,-44.67767,sig,ok,,,,"centroide de uc","Stephanopodium estrellense Baill.",false,,,yes,,,"Fernanda Wimmer ; Herison Medeiros  ; Eduardo Fernandez",
occurrence:rj:4431071,BROMELIACEAE,BROMELIACEAE,"Aechmea flavorosea E.Pereira","Aechmea flavorosea",-21.340278,-41.209722,coletor,ok,,,,,"Aechmea flavorosea E.Pereira",false,unknown,unknown,yes,unknown,unknown,"Daniel Maurenza ; Rodrigo Amaro",
occurrence:rj:4432806,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4434025,RUBIACEAE,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",-22.650046,-43.441704,sig,ok,,,,"centroide de municipio","Hindsia ramosissima Gardner",,,,,,,"Tomás Amorim ; Raquel",
occurrence:rj:4435343,BROMELIACEAE,BROMELIACEAE,"Vriesea pauciflora Mez","Vriesea pauciflora",-22.950458,-43.234272,sig,ok,,,," centroide de uc","Vriesea pauciflora Mez",false,valid,no,yes,native,valid,"Gustavo Martinelli ; Victor Menezes ; Rodrigo Amaro",
occurrence:rj:4440363,RUBIACEAE,RUBIACEAE,"Hindsia glabra K.Schum.","Hindsia glabra",0,0,,nok,,,,,"Hindsia glabra K.Schum.",false,unknown,unknown,no,unknown,unknown,"Juliana Amaral de Oliveira ; Igor Lourenço Oliveira ; Raquel",
occurrence:rj:4440843,BROMELIACEAE,BROMELIACEAE,"Vriesea atra Mez","Vriesea atra",-22.3594,-42.5764,,ok,"Fernanda Wimmer",,,,"Vriesea atra Mez",true,,,,,,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4441011,RUBIACEAE,RUBIACEAE,"Simira walteri Silva Neto & Callado","Simira walteri",0,0,,ok,,,,,"Simira walteri Silva Neto & Callado",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Marta Moraes ; Raquel",
occurrence:rj:4441561,PTERIDACEAE,PTERIDACEAE,"Doryopteris tijucana Brade & Rosenst.","Doryopteris tijucana",-22.943056,-43.286389,"google earth",ok,,,,"1 a 5 km","Doryopteris tijucana Brade & Rosenst.",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4441695,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.95833,-43.167378,"google earth",ok,,,,"250 a 1000 m ","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4444411,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4446662,BROMELIACEAE,BROMELIACEAE,"Vriesea agostiniana E.Pereira","Vriesea agostiniana",-22.567058,-43.065834,"google earth",ok,,,,"5 a 10 km","Vriesea agostiniana E.Pereira",false,valid,no,yes,native,valid,"Gustavo Martinelli ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4452276,DICHAPETALACEAE,DICHAPETALACEAE,"Stephanopodium estrellense Baill.","Stephanopodium estrellense",0,0,,ok,,,,,"Stephanopodium estrellense Baill.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Herison Medeiros  ; Eduardo Fernandez","Ãrvore de cerca de 10 metros de altura. Frutos imaturos esverdeados.
Nome popular: ImbiÃº"
occurrence:rj:4452706,RUBIACEAE,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",-22.4419,-44.8931,coletor,ok,,,,"5 a 10 km","Hindsia ramosissima Gardner",,,,,,,"Tomás Amorim ; Raquel",
occurrence:rj:4455346,RUBIACEAE,RUBIACEAE,"Simira walteri Silva Neto & Callado","Simira walteri",0,0,,ok,,,,,"Simira walteri Silva Neto & Callado",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Marta Moraes ; Raquel",
occurrence:rj:4455696,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.982526,-43.243654,"google earth",ok,,,,"1 a 5 km","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4456008,PTERIDACEAE,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",-22.910361,-44.025508,"google earth",ok,,,,"5 a 10 km","Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4457451,RUBIACEAE,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",-22.45782,-43.01985,coletor,ok,,,,"5 a 10 km","Hindsia ramosissima Gardner",,,,,,,"Tomás Amorim ; Raquel",
occurrence:rj:4457895,RUBIACEAE,RUBIACEAE,"Simira walteri Silva Neto & Callado","Simira walteri",0,0,,ok,,,,,"Simira walteri Silva Neto & Callado",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Marta Moraes ; Raquel",
occurrence:rj:4459764,MYRTACEAE,MYRTACEAE,"Eugenia cinerascens Gardner","Eugenia cinerascens",-22.4614,-43.0336,coletor,ok,,,,"5 a 10 km","Eugenia cinerascens Gardner",true,valid,no,no,native,valid,"Augusto Giaretta ; Victor Menezes ; Tomás Amorim ; Lucas Moulton",
occurrence:rj:4467131,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",0,0,,nok,"Fernanda Wimmer",,,,"Dioscorea pseudomacrocapsa G.M.Barroso et al.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4467659,PTERIDACEAE,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",-22.967621,-43.239393,"google earth",ok,,,,"5 a 10 km","Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4468106,MYRTACEAE,MYRTACEAE,"Myrciaria pallida O.Berg","Myrciaria pallida",-22.3619,-44.8103,coletor,ok,,,,"5 a 10 km","Myrciaria pallida O.Berg",,,,,,,"Rogerio Braga ; Lucas Moulton",
occurrence:rj:4471763,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.374248,-44.674123,"google earth",ok,,,,"5 a 10 km","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4471894,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4472063,DILLENIACEAE,DILLENIACEAE,"Doliocarpus littoralis (Kubitzki) Fraga & Stehmann","Doliocarpus littoralis",-22.921095,-42.080294,"google earth",ok,,,,"5 a 10 km","Doliocarpus littoralis (Kubitzki) Fraga & Stehmann",true,valid,no,no,native,valid,"Tomás Amorim ; Eduardo Fernandez",
occurrence:rj:4472437,BROMELIACEAE,BROMELIACEAE,"Vriesea agostiniana E.Pereira","Vriesea agostiniana",-22.567058,-43.065834,"google earth",ok,,,,"5 a 10 km","Vriesea agostiniana E.Pereira",true,valid,no,no,native,valid,"Gustavo Martinelli ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4476938,DRYOPTERIDACEAE,DRYOPTERIDACEAE,"Polystichum auritum (Fée) Yatsk.","Polystichum auritum",-22.4606,-43.0269,,ok,"Fernanda Wimmer",,,,"Polystichum auritum (Fée) Yatsk.",true,valid,no,no,native,valid,"João Paulo Condack ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4476939,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.922649,-42.143409,sig,ok,,,,"centroide de municipio","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4478054,RUBIACEAE,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",-22.4139,-44.8478,coletor,ok,,,,"5 a 10 km","Hindsia ramosissima Gardner",,,,,,,"Tomás Amorim ; Raquel",
occurrence:rj:4485060,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.95833,-43.167378,"google earth",ok,,,,"250 a 1000 m ","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4485697,RUBIACEAE,RUBIACEAE,"Rudgea allophylla Standl.","Rudgea allophylla",-22,-42.5,coletor,ok,,,,"5 a 10 km","Rudgea allophylla Standl.",true,valid,no,no,native,valid,"Daniela Zappi ; Tomás Amorim ; Raquel",
occurrence:rj:4486385,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.95833,-43.167378,"google earth",ok,,,,"250 a 1000 m ","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4486648,BROMELIACEAE,BROMELIACEAE,"Aechmea flavorosea E.Pereira","Aechmea flavorosea",-21.340278,-41.209722,coletor,ok,,,,,"Aechmea flavorosea E.Pereira",,,,,,,"Daniel Maurenza ; Rodrigo Amaro",
occurrence:rj:4487235,BROMELIACEAE,BROMELIACEAE,"Vriesea roethii W.Weber","Vriesea roethii",-22.350885,-42.776164,sig,ok,,,,"5 a 10 km","Vriesea roethii W.Weber",,,,,,,"Victor Menezes ; Rodrigo Amaro",
occurrence:rj:4490682,BROMELIACEAE,BROMELIACEAE,"Vriesea secundiflora Leme","Vriesea secundiflora",-23.208838,-44.792558,"google earth",ok,,,,"250 a 1000 m","Vriesea secundiflora Leme",,,,,,,"Victor Menezes ; Rodrigo Amaro",
occurrence:rj:4491614,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.982707,-42.015901,"google earth",ok,,,,"1 a 5 km","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4491853,DILLENIACEAE,DILLENIACEAE,"Doliocarpus littoralis (Kubitzki) Fraga & Stehmann","Doliocarpus littoralis",-22.950008,-42.075000,coletor,ok,,,,"5 a 10 km","Doliocarpus littoralis (Kubitzki) Fraga & Stehmann",true,valid,no,no,native,valid,"Tomás Amorim ; Eduardo Fernandez",
occurrence:rj:4495638,POLYPODIACEAE,POLYPODIACEAE,"Alansmia alfaroi (Donn. Sm.) Moguel & M. Kessler","Alansmia alfaroi",-22.495637,-43.07365,sig,ok,"Fernanda Wimmer",,,"centroide de uc","Alansmia alfaroi (Donn. Sm.) Moguel & M. Kessler",true,valid,no,no,native,valid,"João Paulo Condack ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4498003,BROMELIACEAE,BROMELIACEAE,"Vriesea agostiniana E.Pereira","Vriesea agostiniana",-22.567058,-43.065834,"google earth",ok,,,,"5 a 10 km","Vriesea agostiniana E.Pereira",true,valid,no,no,native,valid,"Gustavo Martinelli ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4501281,DICHAPETALACEAE,DICHAPETALACEAE,"Stephanopodium estrellense Baill.","Stephanopodium estrellense",-22.656271,-43.206343,"google earth",ok,,,,"5 a 10 km","Stephanopodium estrellense Baill.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4505387,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4507900,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.841464,-42.480245,"google earth",ok,,,,"1 a 5 km","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Fernanda Wimmer ; Leonardo Novaes ; Raquel",
occurrence:rj:4509676,BROMELIACEAE,BROMELIACEAE,"Vriesea atra Mez","Vriesea atra",-22.3511,-42.605,,ok,"Fernanda Wimmer",,,,"Vriesea atra Mez",true,,,,,,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4510539,BROMELIACEAE,BROMELIACEAE,"Vriesea roethii W.Weber","Vriesea roethii",-22.463579,-42.988732,"google earth",ok,,,,"250 a 1000 m","Vriesea roethii W.Weber",,,,,,,"Victor Menezes ; Rodrigo Amaro",
occurrence:rj:4510844,BROMELIACEAE,BROMELIACEAE,"Vriesea grandiflora Leme","Vriesea grandiflora",-22.111713,-42.666071,sig,ok,,,,"centroide de municipio","Vriesea grandiflora Leme",true,valid,no,no,native,valid,"Gustavo Martinelli ; Rogerio Braga ; Rodrigo Amaro",
occurrence:rj:4516739,CLUSIACEAE,CALOPHYLLACEAE,"Kielmeyera rizziniana Saddi","Kielmeyera rizziniana",0,0,,nok,"Fernanda Wimmer",,,,"Kielmeyera rizziniana Saddi",false,invalid,,no,,,"Rafaela Jorge Trad ; Fernanda Wimmer ; Raquel",
occurrence:rj:4521478,CLUSIACEAE,CALOPHYLLACEAE,"Kielmeyera rizziniana Saddi","Kielmeyera rizziniana",-12.895787,-38.497097,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Kielmeyera rizziniana Saddi",false,invalid,,no,,,"Rafaela Jorge Trad ; Fernanda Wimmer ; Raquel",
