family,scientificName,threat,incidence,timing,decline
CYPERACEAE,"Eleocharis loefgreniana","2.3.3 Agro-industry grazing, ranching or farming",national,,
CYPERACEAE,"Eleocharis morroi","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat
CYPERACEAE,"Eleocharis morroi","2.3 Livestock farming & ranching",regional,past;present,
CYPERACEAE,"Eleocharis morroi","2.1.1 Shifting agriculture",local,,
CYPERACEAE,"Eleocharis morroi","1.3 Tourism & recreation areas",,,
CYPERACEAE,"Eleocharis olivaceonux","9.4 Garbage & solid waste",,present,habitat;locality
CYPERACEAE,"Eleocharis olivaceonux","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
CYPERACEAE,"Eleocharis olivaceonux","2.1.4 Scale Unknown/Unrecorded",local,past;present;future,habitat
CYPERACEAE,"Eleocharis olivaceonux","2.1.4 Scale Unknown/Unrecorded",local,past;present;future,locality
CYPERACEAE,"Eleocharis olivaceonux","1.3 Tourism & recreation areas",regional,past;present;future,habitat
BROMELIACEAE,"Encholirium reflexum","9.4 Garbage & solid waste",local,present,habitat
BROMELIACEAE,"Encholirium reflexum","3.2 Mining & quarrying",local,past;present,habitat
ASTERACEAE,"Eremanthus pabstii","2.1.3 Agro-industry farming",regional,present,habitat;occupancy
ERIOCAULACEAE,"Eriocaulon aquatile","2.1.4 Scale Unknown/Unrecorded",national,past;present;future,locality;habitat
ERIOCAULACEAE,"Eriocaulon aquatile","2.3.4 Scale Unknown/Unrecorded",national,past;present;future,locality;habitat
ERIOCAULACEAE,"Eriocaulon burchellii","1.3 Tourism & recreation areas",local,past;present;future,locality;habitat
ERIOCAULACEAE,"Eriocaulon burchellii","4.1 Roads & railroads",local,past;present;future,locality;habitat
ERIOCAULACEAE,"Eriocaulon burchellii","7.1.1 Increase in fire frequency/intensity",local,present,habitat
ERIOCAULACEAE,"Eriocaulon burchellii","1.1 Housing & urban areas",local,present,locality;habitat
ERIOCAULACEAE,"Eriocaulon cipoense","1.3 Tourism & recreation areas",local,present;future,locality;habitat
ERIOCAULACEAE,"Eriocaulon cipoense","8.1 Invasive non-native/alien species/diseases",local,present,occurrence;occupancy;habitat
ERIOCAULACEAE,"Eriocaulon cipoense","5.2 Gathering terrestrial plants",local,present,occupancy;occurrence;habitat
ERIOCAULACEAE,"Eriocaulon cipoense","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,habitat
ERIOCAULACEAE,"Eriocaulon griseum","2.3.2 Small-holder grazing, ranching or farming",local,past;present,
ERIOCAULACEAE,"Eriocaulon griseum","7.1.1 Increase in fire frequency/intensity",local,,
ERIOCAULACEAE,"Eriocaulon griseum","2.1.4 Scale Unknown/Unrecorded",regional,,
ERIOCAULACEAE,"Eriocaulon papillosum","2.3.2 Small-holder grazing, ranching or farming",regional,past;present;future,habitat;locality
ERIOCAULACEAE,"Eriocaulon papillosum","2.3.2 Small-holder grazing, ranching or farming",regional,past;present;future,locality;habitat
LAMIACEAE,"Eriope angustifolia","7.1 Fire & fire suppression",local,present,"habitat;mature individuals"
LAMIACEAE,"Eriope angustifolia","8.4.2 Named species",local,present,habitat
LAMIACEAE,"Eriope angustifolia","1.3 Tourism & recreation areas",local,present,habitat
LAMIACEAE,"Eriope confusa","3.2 Mining & quarrying",local,past,habitat
LAMIACEAE,"Eriope confusa","2 Agriculture & aquaculture",local,present,habitat
LAMIACEAE,"Eriope confusa","1.3 Tourism & recreation areas",local,present,locality
LAMIACEAE,"Eriope confusa","7.1 Fire & fire suppression",local,present,habitat
LAMIACEAE,"Eriope filifolia","3.2 Mining & quarrying",local,past;present,habitat
LAMIACEAE,"Eriope filifolia","9.4 Garbage & solid waste",local,present,
LAMIACEAE,"Eriope filifolia","2.2.2 Agro-industry plantations",local,present,habitat
LAMIACEAE,"Eriope filifolia","2.3.3 Agro-industry grazing, ranching or farming",local,present,habitat
LAMIACEAE,"Eriope montana","2 Agriculture & aquaculture",local,present,habitat
LAMIACEAE,"Eriope montana","7.1 Fire & fire suppression",local,present,"habitat;mature individuals"
LAMIACEAE,"Eriope montana","5.3 Logging & wood harvesting",local,present,habitat
LAMIACEAE,"Eriope sincorana","3.2 Mining & quarrying",local,past,habitat
LAMIACEAE,"Eriope sincorana","2 Agriculture & aquaculture",local,present,habitat
LAMIACEAE,"Eriope sincorana","1.3 Tourism & recreation areas",local,present,habitat
LAMIACEAE,"Eriope xavantium","2.3.3 Agro-industry grazing, ranching or farming",local,present,habitat
LAMIACEAE,"Eriope xavantium","2.2.1 Small-holder plantations",local,present,habitat
OROBANCHACEAE,"Esterhazya nanuzae","1.3 Tourism & recreation areas",regional,past;present,habitat
OROBANCHACEAE,"Esterhazya nanuzae","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat;occupancy
OROBANCHACEAE,"Esterhazya nanuzae","3.2 Mining & quarrying",regional,past;present,habitat;occupancy
CONVOLVULACEAE,"Evolvulus chapadensis","1.3 Tourism & recreation areas",local,present,habitat
CONVOLVULACEAE,"Evolvulus chapadensis","2.3.4 Scale Unknown/Unrecorded",local,past;present,habitat
CONVOLVULACEAE,"Evolvulus chapadensis","8.1.2 Named species",local,present;future,habitat
CONVOLVULACEAE,"Evolvulus chapadensis","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,habitat
CONVOLVULACEAE,"Evolvulus gnaphalioides","7.1.1 Increase in fire frequency/intensity",local,present,habitat
CONVOLVULACEAE,"Evolvulus gnaphalioides","2.3.4 Scale Unknown/Unrecorded",local,present,habitat
CONVOLVULACEAE,"Evolvulus gnaphalioides","2.1.4 Scale Unknown/Unrecorded",local,,
MORACEAE,"Ficus carautana","4.1 Roads & railroads",regional,past;present;future,habitat;occupancy
MORACEAE,"Ficus carautana","7.1.1 Increase in fire frequency/intensity",local,present,habitat;occupancy
RUBIACEAE,"Galianthe macedoi","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
RUBIACEAE,"Galianthe macedoi","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
RUBIACEAE,"Galianthe macedoi","2.2.2 Agro-industry plantations",regional,present,habitat
RUBIACEAE,"Galianthe matogrossiana","2.3.3 Agro-industry grazing, ranching or farming",regional,past;present;future,habitat;locality
RUBIACEAE,"Galianthe matogrossiana","2.1.3 Agro-industry farming",regional,past;present;future,
RUBIACEAE,"Galianthe matogrossiana","2.2.2 Agro-industry plantations",regional,present,habitat
AMARANTHACEAE,"Gomphrena hermogenesii","2.1.3 Agro-industry farming",regional,past;present,habitat;occupancy
AMARANTHACEAE,"Gomphrena hermogenesii","2.3 Livestock farming & ranching",regional,past;present,habitat;occupancy
AMARANTHACEAE,"Gomphrena hermogenesii","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat;occupancy
AMARANTHACEAE,"Gomphrena hillii","1.2 Commercial & industrial areas",regional,past;present,habitat;occupancy
AMARANTHACEAE,"Gomphrena hillii","2.1.3 Agro-industry farming",regional,past;present,habitat;occupancy
AMARANTHACEAE,"Gomphrena hillii","4.1 Roads & railroads",regional,past;present,locality;habitat;occupancy
AMARANTHACEAE,"Gomphrena marginata","3.2 Mining & quarrying",regional,past;present,habitat;occupancy
AMARANTHACEAE,"Gomphrena marginata","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat;occupancy
POACEAE,"Guadua magna","5.3.2 Intentional use: large scale (species being assessed is the target) [harvest]",local,past;present;future,habitat;locality;occurrence
POACEAE,"Guadua magna","3.2 Mining & quarrying",local,past;present;future,habitat;occurrence;locality
POACEAE,"Guadua magna","1.1 Housing & urban areas",regional,past;present;future,habitat
ORCHIDACEAE,"Habenaria meeana","7.1.1 Increase in fire frequency/intensity",local,present,locality;occupancy
ORCHIDACEAE,"Habenaria pseudohamata","2.1.3 Agro-industry farming",regional,present,habitat;occupancy
ORCHIDACEAE,"Hadrolaelia praestans","2 Agriculture & aquaculture",local,past;present,habitat;occupancy
CHRYSOBALANACEAE,"Hirtella juruensis","1.1 Housing & urban areas",local,past;present,habitat
CHRYSOBALANACEAE,"Hirtella juruensis","1.2 Commercial & industrial areas",local,past;present,habitat
ORCHIDACEAE,"Hoffmannseggella pendula","7.1.1 Increase in fire frequency/intensity",local,present,habitat;occupancy
ORCHIDACEAE,"Hoffmannseggella pfisteri","3.2 Mining & quarrying",local,past,locality;habitat;occupancy
ORCHIDACEAE,"Hoffmannseggella pfisteri","2.3 Livestock farming & ranching",local,past;present,habitat;occupancy
LAMIACEAE,"Hypenia concinna","3.2 Mining & quarrying",local,past,habitat
LAMIACEAE,"Hypenia concinna","2.2.2 Agro-industry plantations",local,present;future,habitat
LAMIACEAE,"Hypenia concinna","2.3 Livestock farming & ranching",local,present,habitat
LAMIACEAE,"Hypenia paradisi","8.1.2 Named species",local,present,
LAMIACEAE,"Hypenia paradisi","7.1.1 Increase in fire frequency/intensity",local,present,habitat
LAMIACEAE,"Hypenia paradisi","2.2.2 Agro-industry plantations",local,present;future,habitat
LAMIACEAE,"Hypenia paradisi","2.3.3 Agro-industry grazing, ranching or farming",local,present;future,habitat
LAMIACEAE,"Hyptidendron dictiocalyx","5 Biological resource use",local,past,habitat
LAMIACEAE,"Hyptidendron dictiocalyx","2.2.2 Agro-industry plantations",local,present,habitat
LAMIACEAE,"Hyptidendron dictiocalyx","2.3.3 Agro-industry grazing, ranching or farming",local,present,habitat
LAMIACEAE,"Hyptis argyrophylla","3.2 Mining & quarrying",local,past,habitat
LAMIACEAE,"Hyptis argyrophylla","2.2.2 Agro-industry plantations",local,present,habitat
LAMIACEAE,"Hyptis argyrophylla","2.3.3 Agro-industry grazing, ranching or farming",local,present,habitat
LAMIACEAE,"Hyptis asteroides","3.2 Mining & quarrying",local,past,habitat
LAMIACEAE,"Hyptis asteroides","1.3 Tourism & recreation areas",local,present,habitat
LAMIACEAE,"Hyptis asteroides","3.2 Mining & quarrying",local,present,habitat
LAMIACEAE,"Hyptis caduca","3.2 Mining & quarrying",local,past,habitat
LAMIACEAE,"Hyptis coriacea","3.2 Mining & quarrying",local,past,habitat
LAMIACEAE,"Hyptis coriacea","5.2.2 Unintentional effects (species being assessed is not the target)",local,present,
LAMIACEAE,"Hyptis coriacea","9.4 Garbage & solid waste",local,present,habitat
LAMIACEAE,"Hyptis coriacea","3.2 Mining & quarrying",local,past,habitat
LAMIACEAE,"Hyptis coriacea","1.3 Tourism & recreation areas",local,present,
LAMIACEAE,"Hyptis cuniloides","5.3 Logging & wood harvesting",local,present,habitat
LAMIACEAE,"Hyptis cuniloides","7.1 Fire & fire suppression",local,present,habitat
LAMIACEAE,"Hyptis dictyodea","2.2.1 Small-holder plantations",local,present,habitat
LAMIACEAE,"Hyptis dictyodea","2.3.2 Small-holder grazing, ranching or farming",local,present,habitat
LAMIACEAE,"Hyptis dictyodea","7.1 Fire & fire suppression",local,present,habitat
LAMIACEAE,"Hyptis hagei","3.2 Mining & quarrying",local,past,habitat
LAMIACEAE,"Hyptis hagei","2.2.2 Agro-industry plantations",local,present,habitat
LAMIACEAE,"Hyptis hagei","1.3 Tourism & recreation areas",local,present,habitat
LAMIACEAE,"Hyptis hagei","2.3.3 Agro-industry grazing, ranching or farming",local,present,habitat
LAMIACEAE,"Hyptis hagei","5.3.4 Unintentional effects: large scale (species being assessed is not the target) [harvest]",local,present,"habitat;mature individuals"
LAMIACEAE,"Hyptis halimifolia","3.2 Mining & quarrying",local,past,habitat
LAMIACEAE,"Hyptis halimifolia","2.2.2 Agro-industry plantations",local,present,habitat
LAMIACEAE,"Hyptis halimifolia","2.3.3 Agro-industry grazing, ranching or farming",local,present,habitat
LAMIACEAE,"Hyptis halimifolia","5 Biological resource use",local,present,habitat
LAMIACEAE,"Hyptis halimifolia","2.2.2 Agro-industry plantations",local,present,habitat
LAMIACEAE,"Hyptis heterophylla","7.1.1 Increase in fire frequency/intensity",local,present,habitat
LAMIACEAE,"Hyptis heterophylla","3.2 Mining & quarrying",local,past;present;future,habitat
LAMIACEAE,"Hyptis humilis","3.2 Mining & quarrying",local,past,habitat
LAMIACEAE,"Hyptis irwinii","3.2 Mining & quarrying",local,past,habitat
LAMIACEAE,"Hyptis irwinii","2.3.3 Agro-industry grazing, ranching or farming",local,present,habitat
LAMIACEAE,"Hyptis irwinii","2.2.2 Agro-industry plantations",local,present,habitat
LAMIACEAE,"Hyptis irwinii","5 Biological resource use",local,present,habitat
LAMIACEAE,"Hyptis loeseneriana","2.2.2 Agro-industry plantations",local,present,habitat
LAMIACEAE,"Hyptis loeseneriana","2.3 Livestock farming & ranching",local,present,habitat
LAMIACEAE,"Hyptis nivea","7.1 Fire & fire suppression",local,present,habitat
LAMIACEAE,"Hyptis nivea","2.2.2 Agro-industry plantations",local,present,habitat
LAMIACEAE,"Hyptis nivea","2.3.3 Agro-industry grazing, ranching or farming",local,present,habitat
LAMIACEAE,"Hyptis nubicola","2.2.2 Agro-industry plantations",local,present,habitat
LAMIACEAE,"Hyptis nubicola","7.1 Fire & fire suppression",local,present,"habitat;mature individuals"
LAMIACEAE,"Hyptis nubicola","5.3 Logging & wood harvesting",local,present,habitat
LAMIACEAE,"Hyptis silvinae","2.2.2 Agro-industry plantations",local,present,habitat
LAMIACEAE,"Hyptis silvinae","7.1 Fire & fire suppression",local,present,habitat
LAMIACEAE,"Hyptis silvinae","5.3 Logging & wood harvesting",local,present,habitat
LAMIACEAE,"Hyptis silvinae","2.2.2 Agro-industry plantations",local,present,habitat
LAMIACEAE,"Hyptis silvinae","5.2 Gathering terrestrial plants",local,present,
LAMIACEAE,"Hyptis tenuifolia","8.1 Invasive non-native/alien species/diseases",local,present,habitat
LAMIACEAE,"Hyptis tenuifolia","2.2.2 Agro-industry plantations",local,present,habitat
ASTERACEAE,"Ichthyothere mattogrossensis","3.2 Mining & quarrying",regional,past,locality;habitat;occupancy;occurrence
ASTERACEAE,"Ichthyothere mattogrossensis","2.3 Livestock farming & ranching",regional,present,habitat;occupancy
ASTERACEAE,"Ichthyothere petiolata","5.1.1 Intentional use (species being assessed is the target)",regional,past;present,habitat
ASTERACEAE,"Ichthyothere petiolata","12.1 Other threat",regional,past;present,habitat;occupancy
ASTERACEAE,"Ichthyothere petiolata","3.2 Mining & quarrying",regional,past;present,locality;habitat;occupancy;occurrence
AQUIFOLIACEAE,"Ilex mucugensis","1.3 Tourism & recreation areas",regional,present;future,habitat
AQUIFOLIACEAE,"Ilex mucugensis","7.1.1 Increase in fire frequency/intensity",local,present,
AQUIFOLIACEAE,"Ilex mucugensis","2.1.3 Agro-industry farming",local,present,habitat
AQUIFOLIACEAE,"Ilex mucugensis","2.1.2 Small-holder farming",regional,past;present,
AQUIFOLIACEAE,"Ilex mucugensis","2.3.2 Small-holder grazing, ranching or farming",regional,past;present,
AQUIFOLIACEAE,"Ilex mucugensis","4.1 Roads & railroads",local,present;future,
AQUIFOLIACEAE,"Ilex mucugensis","3.2 Mining & quarrying",regional,past;present;present,habitat;locality;occurrence
AQUIFOLIACEAE,"Ilex mucugensis","5.2 Gathering terrestrial plants",regional,past;present;future,
AQUIFOLIACEAE,"Ilex mucugensis","8.1 Invasive non-native/alien species/diseases",regional,past;present;future,
CONVOLVULACEAE,"Ipomoea calyptrata","2.3 Livestock farming & ranching",local,present;future,habitat
CONVOLVULACEAE,"Ipomoea calyptrata","2.1.4 Scale Unknown/Unrecorded",local,present,habitat
BIGNONIACEAE,"Jacaranda racemosa","8.1 Invasive non-native/alien species/diseases",regional,past;present,habitat
BIGNONIACEAE,"Jacaranda racemosa","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat;occupancy
BIGNONIACEAE,"Jacaranda racemosa","3.2 Mining & quarrying",regional,past;present;future,habitat;occupancy
BIGNONIACEAE,"Jacaranda racemosa","2.3 Livestock farming & ranching",regional,past;present,habitat;occupancy
MALPIGHIACEAE,"Janusia christianeae","2.1.3 Agro-industry farming",local,past;present;future,habitat;occurrence;occupancy
ACANTHACEAE,"Justicia clivalis","9.1 Domestic & urban waste water",local,present,habitat;occupancy;occurrence
ACANTHACEAE,"Justicia clivalis","1.1 Housing & urban areas",local,present;future,habitat
ACANTHACEAE,"Justicia clivalis","3.2 Mining & quarrying",regional,present,habitat
CALOPHYLLACEAE,"Kielmeyera anisosepala","8.1 Invasive non-native/alien species/diseases",regional,present,habitat
CALOPHYLLACEAE,"Kielmeyera anisosepala","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
CALOPHYLLACEAE,"Kielmeyera anisosepala","1.3 Tourism & recreation areas",regional,present,habitat
CALOPHYLLACEAE,"Kielmeyera juruensis","1.2 Commercial & industrial areas",regional,past;present,habitat;occupancy
CALOPHYLLACEAE,"Kielmeyera similis","3.2 Mining & quarrying",local,past;present;future,locality;habitat;occupancy;occurrence
CALOPHYLLACEAE,"Kielmeyera trichophora","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
CALOPHYLLACEAE,"Kielmeyera trichophora","2.3 Livestock farming & ranching",regional,present,habitat;occupancy
CALOPHYLLACEAE,"Kielmeyera trichophora","8.1 Invasive non-native/alien species/diseases",regional,present,habitat;occupancy
CALOPHYLLACEAE,"Kielmeyera trichophora","1.3 Tourism & recreation areas",regional,present,habitat
CYPERACEAE,"Lagenocarpus adamantinus","1.3 Tourism & recreation areas",regional,past;present,habitat;locality
CYPERACEAE,"Lagenocarpus adamantinus","2.3 Livestock farming & ranching",regional,,
CYPERACEAE,"Lagenocarpus adamantinus","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat
CYPERACEAE,"Lagenocarpus adamantinus","8.1 Invasive non-native/alien species/diseases",regional,past;present,habitat
CYPERACEAE,"Lagenocarpus adamantinus","4.1 Roads & railroads",local,past;present;future,locality;habitat
