family,scientificName,threat,incidence,timing,decline
APIACEAE,"Eryngium stenophyllum","1.1 Agriculture",,,
APIACEAE,"Eryngium urbanianum","1.1 Agriculture",national,,
APIACEAE,"Eryngium urbanianum","1 Habitat Loss/Degradation (human induced)",,,
APIACEAE,"Eryngium urbanianum","1.1.4 Livestock",,,
APIACEAE,"Eryngium urbanianum","1.5 Invasive alien species (directly impacting habitat)",,,
APIACEAE,"Eryngium zosterifolium","1 Habitat Loss/Degradation (human induced)",,,
APIACEAE,"Eryngium zosterifolium","1.1.4 Livestock",,,
APIACEAE,"Eryngium zosterifolium","1.5 Invasive alien species (directly impacting habitat)",,,
APIACEAE,"Eryngium zosterifolium","1 Habitat Loss/Degradation (human induced)",,,
APIACEAE,"Lilaeopsis brasiliensis","1 Habitat Loss/Degradation (human induced)",national,,
APIACEAE,"Spananthe paniculata","1 Habitat Loss/Degradation (human induced)",,,
APIACEAE,"Spananthe paniculata","1 Habitat Loss/Degradation (human induced)",,,
APOCYNACEAE,"Aspidosperma album","1.3.3.2 Selective logging",,,
APOCYNACEAE,"Barjonia harleyi","1.1 Agriculture",,,
APOCYNACEAE,"Cynanchum morrenioides","1.1.1.3 Agro-industry farming",local,,
APOCYNACEAE,"Ditassa arianeae","1.4.2 Human settlement",national,,
APOCYNACEAE,"Ditassa arianeae","1.4.2 Human settlement",,,
APOCYNACEAE,"Ditassa cipoensis","1.4.3 Tourism/recreation",,,
APOCYNACEAE,"Ditassa cipoensis","1.4.2 Human settlement",,,
APOCYNACEAE,"Ditassa cordeiroana","1.4.2 Human settlement",,,
APOCYNACEAE,"Ditassa cordeiroana","1.4.3 Tourism/recreation",,,
APOCYNACEAE,"Ditassa itambensis","1.4.3 Tourism/recreation",,,
APOCYNACEAE,"Ditassa itambensis","1.4.2 Human settlement",,,
APOCYNACEAE,"Ditassa laevis","1.3.1 Mining",,,
APOCYNACEAE,"Ditassa longisepala","1.3.1 Mining",,,
APOCYNACEAE,"Ditassa maricaensis","1.4.2 Human settlement",,,
APOCYNACEAE,"Ditassa oberdanii","1.1.1 Crop",local,,
APOCYNACEAE,"Gonolobus dorothyanus","1.4 Infrastructure development",national,,
APOCYNACEAE,"Gyrostelma oxypetaloides","1.4 Infrastructure development",,,
APOCYNACEAE,"Hemipogon abietoides","1.4.3 Tourism/recreation",,,
APOCYNACEAE,"Hemipogon abietoides","1.4.2 Human settlement",,,
APOCYNACEAE,"Hemipogon furlanii","1.7 Fire",,,
APOCYNACEAE,"Hemipogon harleyi","1.1 Agriculture",,,
APOCYNACEAE,"Hemipogon hatschbachii","1.4.2 Human settlement",,,
APOCYNACEAE,"Hemipogon hatschbachii","1.4.3 Tourism/recreation",,,
APOCYNACEAE,"Jobinia hatschbachii","1.3.3.2 Selective logging",local,,
APOCYNACEAE,"Macroditassa marianae","1.4.3 Tourism/recreation",local,,
APOCYNACEAE,"Marsdenia queirozii","1.1 Agriculture",national,,
APOCYNACEAE,"Matelea bahiensis","1 Habitat Loss/Degradation (human induced)",,,
APOCYNACEAE,"Matelea bahiensis","1 Habitat Loss/Degradation (human induced)",,,
APOCYNACEAE,"Matelea bahiensis","1 Habitat Loss/Degradation (human induced)",,,
APOCYNACEAE,"Matelea marcoassisii","1.4.4 Transport - land/air",local,,
APOCYNACEAE,"Matelea santosii","1.1.4 Livestock",local,,
APOCYNACEAE,"Metastelma giuliettianum","1.7 Fire",local,,
APOCYNACEAE,"Metastelma harleyi","1.7 Fire",local,,
APOCYNACEAE,"Minaria bifurcata","1.3.1 Mining",,,
APOCYNACEAE,"Minaria diamantinensis","1.7 Fire",local,,
APOCYNACEAE,"Minaria grazielae","1 Habitat Loss/Degradation (human induced)",local,,
APOCYNACEAE,"Minaria hemipogonoides","1.4.3 Tourism/recreation",,,
APOCYNACEAE,"Minaria hemipogonoides","1.4.2 Human settlement",,,
APOCYNACEAE,"Minaria inconspicua","1.3.1 Mining",,,
APOCYNACEAE,"Minaria inconspicua","1.1 Agriculture",,,
APOCYNACEAE,"Minaria magisteriana","1.4.2 Human settlement",,,
APOCYNACEAE,"Minaria magisteriana","1.4.3 Tourism/recreation",,,
APOCYNACEAE,"Minaria monocoronata","1.3.1 Mining",,,
APOCYNACEAE,"Minaria refractifolia","1.3.1 Mining",local,,
APOCYNACEAE,"Minaria semirii","1.4.3 Tourism/recreation",,,
APOCYNACEAE,"Minaria semirii","1.4.2 Human settlement",,,
APOCYNACEAE,"Tabernaemontana cumata","1.4.2 Human settlement",,,
AQUIFOLIACEAE,"Ilex auricula","1.1 Agriculture",local,,
AQUIFOLIACEAE,"Ilex auricula","1.3.1 Mining",local,,
AQUIFOLIACEAE,"Ilex auricula","1.7 Fire",local,,
AQUIFOLIACEAE,"Ilex loranthoides","1.3.1 Mining",local,,
AQUIFOLIACEAE,"Ilex loranthoides","1.7 Fire",local,,
AQUIFOLIACEAE,"Ilex prostrata","1.3.1 Mining",local,,
AQUIFOLIACEAE,"Ilex prostrata","1.4.3 Tourism/recreation",local,,
AQUIFOLIACEAE,"Ilex prostrata","1.4.2 Human settlement",local,,
ARACEAE,"Anthurium bromelicola","1.1.4 Livestock",,,
ARACEAE,"Anthurium bromelicola","1.1.1.3 Agro-industry farming",,,
ARACEAE,"Anthurium coriaceum","1 Habitat Loss/Degradation (human induced)",,,
ARACEAE,"Anthurium coriaceum","1 Habitat Loss/Degradation (human induced)",,,
ARACEAE,"Anthurium ianthinopodum","1.4 Infrastructure development",,,
ARACEAE,"Anthurium jilekii","1 Habitat Loss/Degradation (human induced)",,,
ARACEAE,"Anthurium jilekii","6.3.2 Domestic",,,
ARACEAE,"Anthurium jureianum","1.4.2 Human settlement",local,,
ARACEAE,"Anthurium lucidum","10.1 Recreation/tourism",local,,
ARACEAE,"Anthurium lucidum","10.5 Fire",local,,
ARACEAE,"Anthurium luschnathianum","1.4.2 Human settlement",local,,
ARACEAE,"Anthurium parasiticum","1 Habitat Loss/Degradation (human induced)",,,
ARACEAE,"Anthurium parasiticum","6.3.2 Domestic",,,
ARACEAE,"Anthurium parvum","1.4 Infrastructure development",,,
ARACEAE,"Anthurium xanthophylloides","1.3.1 Mining",,,
ARACEAE,"Asterostigma lombardii","1.1 Agriculture",,,
ARACEAE,"Dracontioides desciscens","1 Habitat Loss/Degradation (human induced)",,,
ARACEAE,"Dracontioides desciscens","1.1 Agriculture",,,
ARACEAE,"Dracontioides desciscens","1 Habitat Loss/Degradation (human induced)",,,
ARACEAE,"Heteropsis flexuosa","1.3.4 Non-woody vegetation collection",,,
ARACEAE,"Heteropsis spruceana","3.4 Material",,,
ARACEAE,"Philodendron hatschbachii","1 Habitat Loss/Degradation (human induced)",,,
ARACEAE,"Philodendron hatschbachii","6 Pollution (affecting habitat and/or species)",,,
ARACEAE,"Philodendron missionum","1 Habitat Loss/Degradation (human induced)",,,
ARACEAE,"Philodendron spiritus-sancti","1.3.4 Non-woody vegetation collection",local,,
ARACEAE,"Philodendron spiritus-sancti","3 Harvesting (hunting/gathering)",local,,
ARACEAE,"Philodendron vargealtense","1 Habitat Loss/Degradation (human induced)",,,
ARACEAE,"Stenospermation ulei","1.1.1 Crop",,,
ARALIACEAE,"Aralia warmingiana","1 Habitat Loss/Degradation (human induced)",,,
ARALIACEAE,"Aralia warmingiana","1 Habitat Loss/Degradation (human induced)",,,
ARALIACEAE,"Hydrocotyle exigua","1 Habitat Loss/Degradation (human induced)",,,
ARALIACEAE,"Hydrocotyle exigua","1 Habitat Loss/Degradation (human induced)",,,
ARALIACEAE,"Hydrocotyle langsdorffii","1 Habitat Loss/Degradation (human induced)",,,
ARALIACEAE,"Hydrocotyle langsdorffii","1.1 Agriculture",,,
ARALIACEAE,"Hydrocotyle langsdorffii","1.7 Fire",,,
ARALIACEAE,"Hydrocotyle langsdorffii","1.3.3 Wood",,,
ARALIACEAE,"Hydrocotyle pusilla","1 Habitat Loss/Degradation (human induced)",,,
ARALIACEAE,"Hydrocotyle pusilla","1 Habitat Loss/Degradation (human induced)",,,
ARALIACEAE,"Schefflera aurata","1.4.2 Human settlement",,,
ARALIACEAE,"Schefflera gardneri","1 Habitat Loss/Degradation (human induced)",,,
ARALIACEAE,"Schefflera glaziovii","1 Habitat Loss/Degradation (human induced)",,,
ARALIACEAE,"Schefflera sprucei","1.3.3 Wood",,,
ARALIACEAE,"Schefflera sprucei","1 Habitat Loss/Degradation (human induced)",,,
ARALIACEAE,"Schefflera sprucei","1.1 Agriculture",,,
ARALIACEAE,"Schefflera sprucei","1.1.4 Livestock",,,
ARALIACEAE,"Schefflera sprucei","1.4 Infrastructure development",,,
ARALIACEAE,"Schefflera succinea","1 Habitat Loss/Degradation (human induced)",,,
ARAUCARIACEAE,"Araucaria angustifolia","1.5 Invasive alien species (directly impacting habitat)",,,
ARAUCARIACEAE,"Araucaria angustifolia","1.4.2 Human settlement",,,
ARAUCARIACEAE,"Araucaria angustifolia","1 Habitat Loss/Degradation (human induced)",,,
ARAUCARIACEAE,"Araucaria angustifolia","1.4.6 Dam",local,,
ARAUCARIACEAE,"Araucaria angustifolia","1.3.3 Wood",,,
ARAUCARIACEAE,"Araucaria angustifolia","1.1 Agriculture",,,
ARECACEAE,"Acrocomia emensis","1.1.4.3 Agro-industry",local,,
ARECACEAE,"Acrocomia emensis","1.7 Fire",local,,
ARECACEAE,"Acrocomia emensis","1 Habitat Loss/Degradation (human induced)",national,,
ARECACEAE,"Acrocomia hassleri","1.1 Agriculture",,,
ARECACEAE,"Allagoptera arenaria","1 Habitat Loss/Degradation (human induced)",,,
ARECACEAE,"Allagoptera brevicalyx","1.4.2 Human settlement",,,
ARECACEAE,"Allagoptera brevicalyx","1.4.2 Human settlement",national,,
ARECACEAE,"Allagoptera brevicalyx","1.4.3 Tourism/recreation",national,,
ARECACEAE,"Astrocaryum aculeatissimum","8.7 Other",,,
ARECACEAE,"Astrocaryum aculeatissimum","1.4 Infrastructure development",,,
ARECACEAE,"Astrocaryum minus","10.6 Other",,,
ARECACEAE,"Attalea barreirensis","1.1.1.3 Agro-industry farming",,,
ARECACEAE,"Attalea brasiliensis","1 Habitat Loss/Degradation (human induced)",,,
ARECACEAE,"Attalea funifera","1.3.2.3 Large-scale/industrial",,,
ARECACEAE,"Attalea funifera","3.5.3 Regional/international trade",,,
ARECACEAE,"Attalea funifera","8 Changes in native species dynamic",,,
ARECACEAE,"Attalea funifera","9.1 Limited dispersal",,,
ARECACEAE,"Attalea funifera","8.5 Pathogens/parasite",,,
ARECACEAE,"Attalea funifera","8.2 Predator",,,
ARECACEAE,"Attalea oleifera","8.7 Other",,,
ARECACEAE,"Attalea oleifera","11 Other",,,
ARECACEAE,"Bactris ferruginea","1 Habitat Loss/Degradation (human induced)",,,
ARECACEAE,"Bactris ferruginea","1.1 Agriculture",,,
ARECACEAE,"Bactris hatschbachii","1 Habitat Loss/Degradation (human induced)",,,
ARECACEAE,"Bactris hatschbachii","10.1 Recreation/tourism",,,
ARECACEAE,"Bactris pickelii","1 Habitat Loss/Degradation (human induced)",,,
ARECACEAE,"Bactris timbuiensis","1 Habitat Loss/Degradation (human induced)",local,,
ARECACEAE,"Bactris timbuiensis","1.7 Fire",,,
ARECACEAE,"Bactris timbuiensis","1.1.1 Crop",local,,
ARECACEAE,"Bactris timbuiensis","1 Habitat Loss/Degradation (human induced)",,,
ARECACEAE,"Bactris timbuiensis","6.3 Water pollution",local,,
ARECACEAE,"Butia archeri","9.2 Poor recruitment/reproduction/regeneration",,,
ARECACEAE,"Butia capitata","1 Habitat Loss/Degradation (human induced)",,,
ARECACEAE,"Butia capitata","1.3.4 Non-woody vegetation collection",,,
ARECACEAE,"Butia capitata","8.3 Prey/food base",,,
ARECACEAE,"Butia capitata","1.3.4 Non-woody vegetation collection",,,
ARECACEAE,"Butia capitata","3.1.1 Subsistence use/local trade",,,
ARECACEAE,"Butia capitata","1.3 Extraction",,,
ARECACEAE,"Butia capitata","1.1.4.3 Agro-industry",,,
ARECACEAE,"Butia capitata","1.3.4 Non-woody vegetation collection",,,
ARECACEAE,"Butia eriospatha","1.1.2.2 Large-scale",,,
ARECACEAE,"Butia eriospatha","1.1 Agriculture",,,
ARECACEAE,"Butia eriospatha","1 Habitat Loss/Degradation (human induced)",,,
ARECACEAE,"Butia eriospatha","1.1.4 Livestock",,,
ARECACEAE,"Butia leptospatha","1.1.1 Crop",,,
ARECACEAE,"Butia microspadix","1.1 Agriculture",,,
ARECACEAE,"Butia paraguayensis","8.2 Predator",,,
ARECACEAE,"Butia purpurascens","1.1.1.3 Agro-industry farming",,,
ARECACEAE,"Butia purpurascens","1 Habitat Loss/Degradation (human induced)",,,
ARECACEAE,"Butia purpurascens","1.6 Change in native species dynamics (directly impacting habitat",,,
ARECACEAE,"Butia purpurascens","9.3 High juvenile mortality",,,
ARECACEAE,"Euterpe edulis","3.1.3 Regional/international trade",,,
ARECACEAE,"Euterpe edulis","1.3.3.2 Selective logging",national,,
ARECACEAE,"Euterpe edulis","9.3 High juvenile mortality",local,,
ARECACEAE,"Euterpe edulis","3.1.3 Regional/international trade",national,,
ARECACEAE,"Euterpe edulis","3.1.2 Sub-national/national trade",local,,
ARECACEAE,"Euterpe edulis","1 Habitat Loss/Degradation (human induced)",national,,
ARECACEAE,"Euterpe edulis","3.1.2 Sub-national/national trade",national,,
ARECACEAE,"Euterpe edulis","3.1.2 Sub-national/national trade",,,
ARECACEAE,"Geonoma gamiova","1 Habitat Loss/Degradation (human induced)",,,
ARECACEAE,"Geonoma gamiova","8.2 Predator",,,
ARECACEAE,"Geonoma gamiova","3.4.2 Sub-national/national trade",,,
ARECACEAE,"Geonoma gamiova","3.3.2 Sub-national/national trade",,,
ARECACEAE,"Geonoma gamiova","3.5.2 Sub-national/national trade",,,
ARECACEAE,"Itaya amicorum","3.4.1 Subsistence use/local trade",,,
ARECACEAE,"Syagrus glaucescens","1 Habitat Loss/Degradation (human induced)",,,
ARECACEAE,"Syagrus glaucescens","1.7 Fire",,,
ARECACEAE,"Syagrus glaucescens","1.3.3.2 Selective logging",,,
ARECACEAE,"Syagrus macrocarpa","9.2 Poor recruitment/reproduction/regeneration",,,
ARECACEAE,"Syagrus mendanhensis","9.9 Restricted range",,,
ARECACEAE,"Syagrus pseudococos","1.4.4 Transport - land/air",,,
ARECACEAE,"Syagrus romanzoffiana","8.3 Prey/food base",,,
ARECACEAE,"Syagrus romanzoffiana","1.1.4.2 Small-holder",,,
ARECACEAE,"Syagrus ruschiana","1.7 Fire",local,,
ARECACEAE,"Syagrus ruschiana","1.3.1 Mining",local,,
ARECACEAE,"Syagrus schizophylla","8.2 Predator",,,
ARECACEAE,"Syagrus schizophylla","8.5 Pathogens/parasite",,,
ARECACEAE,"Trithrinax brasiliensis","9.2 Poor recruitment/reproduction/regeneration",,,
ARECACEAE,"Trithrinax brasiliensis","3 Harvesting (hunting/gathering)",,,
ARECACEAE,"Trithrinax brasiliensis","7.7 Other",,,
ARECACEAE,"Trithrinax brasiliensis","1.1.4 Livestock",,,
ARECACEAE,"Trithrinax brasiliensis","12 Unknown",,,
ARECACEAE,"Trithrinax brasiliensis","10.6 Other",,,
ARISTOLOCHIACEAE,"Aristolochia curviflora","1 Habitat Loss/Degradation (human induced)",,,
ARISTOLOCHIACEAE,"Aristolochia cymbifera","1 Habitat Loss/Degradation (human induced)",,,
ARISTOLOCHIACEAE,"Aristolochia cymbifera","1 Habitat Loss/Degradation (human induced)",,,
ARISTOLOCHIACEAE,"Aristolochia cymbifera","1.3.1 Mining",,,
ARISTOLOCHIACEAE,"Aristolochia cymbifera","1.1.4 Livestock",,,
ARISTOLOCHIACEAE,"Aristolochia hypoglauca","1.1.3.2 Large-scale",local,,
ARISTOLOCHIACEAE,"Aristolochia hypoglauca","1 Habitat Loss/Degradation (human induced)",,,
ARISTOLOCHIACEAE,"Aristolochia odora","1 Habitat Loss/Degradation (human induced)",,,
ARISTOLOCHIACEAE,"Aristolochia odora","1.4 Infrastructure development",local,,
ARISTOLOCHIACEAE,"Aristolochia odora","1.4.2 Human settlement",local,,
ARISTOLOCHIACEAE,"Aristolochia wendeliana","1 Habitat Loss/Degradation (human induced)",,,
ARISTOLOCHIACEAE,"Aristolochia wendeliana","1 Habitat Loss/Degradation (human induced)",,,
ARNELLIACEAE,"Gongylanthus liebmannianus","1 Habitat Loss/Degradation (human induced)",national,,
ARNELLIACEAE,"Gongylanthus liebmannianus","1 Habitat Loss/Degradation (human induced)",local,,
ARNELLIACEAE,"Gongylanthus liebmannianus","1.4.2 Human settlement",local,,
ARNELLIACEAE,"Gongylanthus liebmannianus","1.4 Infrastructure development",local,,
ARNELLIACEAE,"Gongylanthus liebmannianus","1.7 Fire",,,
ARNELLIACEAE,"Southbya organensis","1 Habitat Loss/Degradation (human induced)",,,
ARNELLIACEAE,"Southbya organensis","1 Habitat Loss/Degradation (human induced)",,,
ARNELLIACEAE,"Southbya organensis","1.4 Infrastructure development",local,,
ARNELLIACEAE,"Southbya organensis","1.7 Fire",,,
ASPLENIACEAE,"Asplenium austrobrasiliense","1 Habitat Loss/Degradation (human induced)",,,
ASPLENIACEAE,"Asplenium austrobrasiliense","6.1 Atmospheric pollution",,,
ASPLENIACEAE,"Asplenium austrobrasiliense","1 Habitat Loss/Degradation (human induced)",,,
ASPLENIACEAE,"Asplenium beckeri","1.1.4 Livestock",,,
ASPLENIACEAE,"Asplenium bradeanum","1 Habitat Loss/Degradation (human induced)",,,
ASPLENIACEAE,"Asplenium bradeanum","1.4.2 Human settlement",,,
ASPLENIACEAE,"Asplenium campos-portoi","1 Habitat Loss/Degradation (human induced)",,,
ASPLENIACEAE,"Asplenium campos-portoi","6.2.1 Agriculture",,,
ASPLENIACEAE,"Asplenium campos-portoi","1.7 Fire",,,
ASPLENIACEAE,"Asplenium campos-portoi","1.4.3 Tourism/recreation",,,
ASPLENIACEAE,"Asplenium castaneum","1.7 Fire",local,,
ASPLENIACEAE,"Asplenium lacinulatum","1 Habitat Loss/Degradation (human induced)",,,
ASPLENIACEAE,"Asplenium lacinulatum","1 Habitat Loss/Degradation (human induced)",,,
ASPLENIACEAE,"Asplenium lacinulatum","1.1 Agriculture",,,
ASPLENIACEAE,"Asplenium muellerianum","1 Habitat Loss/Degradation (human induced)",,,
ASPLENIACEAE,"Asplenium muellerianum","1 Habitat Loss/Degradation (human induced)",,,
ASPLENIACEAE,"Asplenium muellerianum","1 Habitat Loss/Degradation (human induced)",,,
ASPLENIACEAE,"Asplenium praemorsum","1 Habitat Loss/Degradation (human induced)",,,
ASPLENIACEAE,"Asplenium praemorsum","1.7 Fire",,,
ASPLENIACEAE,"Asplenium praemorsum","1 Habitat Loss/Degradation (human induced)",,,
ASPLENIACEAE,"Asplenium praemorsum","1 Habitat Loss/Degradation (human induced)",,,
ASPLENIACEAE,"Asplenium praemorsum","1.1 Agriculture",,,
ASPLENIACEAE,"Asplenium schwackei","1.3.1 Mining",local,,
ASPLENIACEAE,"Asplenium ulbrichtii","1 Habitat Loss/Degradation (human induced)",,,
ASPLENIACEAE,"Asplenium ulbrichtii","1.1.4 Livestock",,,
ASPLENIACEAE,"Asplenium wacketii","1.1 Agriculture",,,
ASPLENIACEAE,"Asplenium wacketii","1.1 Agriculture",,,
ASPLENIACEAE,"Asplenium wacketii","1.4.2 Human settlement",,,
ASPLENIACEAE,"Asplenium wacketii","6 Pollution (affecting habitat and/or species)",,,
ASPLENIACEAE,"Asplenium wacketii","1.7 Fire",,,
ASTERACEAE,"Acmella pusilla","1.1.4 Livestock",,,
ASTERACEAE,"Acmella pusilla","1.7 Fire",,,
ASTERACEAE,"Acmella serratifolia","1.1.4 Livestock",,,
ASTERACEAE,"Acritopappus catolesensis","1.7 Fire",,,
ASTERACEAE,"Acritopappus catolesensis","1.3.3.2 Selective logging",local,,
ASTERACEAE,"Acritopappus catolesensis","1.4.2 Human settlement",,,
ASTERACEAE,"Acritopappus connatifolius","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Acritopappus pintoi","1.7 Fire",,,
ASTERACEAE,"Agrianthus almasensis","1 Habitat Loss/Degradation (human induced)",local,,
ASTERACEAE,"Agrianthus almasensis","1.1 Agriculture",local,,
ASTERACEAE,"Agrianthus giuliettiae","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Anteremanthus hatschbachii","1.3.3 Wood",local,,
ASTERACEAE,"Anteremanthus hatschbachii","1.1 Agriculture",local,,
ASTERACEAE,"Anteremanthus hatschbachii","1 Habitat Loss/Degradation (human induced)",local,,
ASTERACEAE,"Aspilia almasensis","1.3.3 Wood",local,,
ASTERACEAE,"Aspilia almasensis","1.1 Agriculture",local,,
ASTERACEAE,"Aspilia almasensis","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Aspilia attenuata","1.3.1 Mining",,,
ASTERACEAE,"Aspilia clausseniana","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Aspilia cordifolia","1.4.4 Transport - land/air",local,,
ASTERACEAE,"Aspilia cordifolia","1.7 Fire",local,,
ASTERACEAE,"Aspilia floribunda","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Aspilia grazielae","1.3.1 Mining",local,,
ASTERACEAE,"Aspilia pohlii","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Austrocritonia angulicaulis","1.4.3 Tourism/recreation",,,
ASTERACEAE,"Baccharis brevifolia","10.5 Fire",,,
ASTERACEAE,"Baccharis brevifolia","1.1.4 Livestock",,,
ASTERACEAE,"Baccharis brevifolia","1.3.1 Mining",,,
ASTERACEAE,"Baccharis concinna","1.4.4 Transport - land/air",local,,
ASTERACEAE,"Baccharis concinna","1.7 Fire",local,,
ASTERACEAE,"Baccharis concinna","1.1.4 Livestock",local,,
ASTERACEAE,"Baccharis elliptica","1.1.4 Livestock",,,
ASTERACEAE,"Baccharis elliptica","1.7 Fire",,,
ASTERACEAE,"Baccharis grandimucronata","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Baccharis hypericifolia","1.1.4 Livestock",,,
ASTERACEAE,"Baccharis hypericifolia","1.1.1.3 Agro-industry farming",,,
ASTERACEAE,"Baccharis hypericifolia","1.1.2.2 Large-scale",,,
ASTERACEAE,"Baccharis lychnophora","1.3.1 Mining",local,,
ASTERACEAE,"Baccharis lychnophora","1.4.3 Tourism/recreation",local,,
ASTERACEAE,"Baccharis lychnophora","2 Invasive alien species (directly affecting the species)",local,,
ASTERACEAE,"Baccharis megapotamica","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Baccharis megapotamica","1.1 Agriculture",,,
ASTERACEAE,"Baccharis paranensis","1.1 Agriculture",,,
ASTERACEAE,"Baccharis penningtonii","1.1 Agriculture",,,
ASTERACEAE,"Baccharis penningtonii","1.1 Agriculture",,,
ASTERACEAE,"Baccharis polyphylla","1.1 Agriculture",,,
ASTERACEAE,"Baccharis polyphylla","1.1.4 Livestock",local,,
ASTERACEAE,"Baccharis polyphylla","1.3.1 Mining",local,,
ASTERACEAE,"Baccharis polyphylla","1.7 Fire",local,,
ASTERACEAE,"Baccharis pseudo-alpestris","1.3.1 Mining",local,,
