family,scientificName,habitat
CACTACEAE,"Arrojadoa bahiensis","2 Savanna"
CACTACEAE,"Arrojadoa dinae","2.1 Dry Savanna"
CACTACEAE,"Arrojadoa eriocaulis","2 Savanna"
CACTACEAE,"Arthrocereus glaziovii","2 Savanna"
CACTACEAE,"Arthrocereus melanurus subsp. melanurus","4.7 Subtropical/Tropical High Altitude"
CACTACEAE,"Arthrocereus melanurus subsp. magnus","2 Savanna"
CACTACEAE,"Arthrocereus melanurus subsp. odorus","2 Savanna"
CACTACEAE,"Arthrocereus rondonianus","2 Savanna"
CACTACEAE,"Brasilicereus markgrafii","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Brasilicereus markgrafii","2 Savanna"
CACTACEAE,"Brasiliopuntia brasiliensis","3.5 Subtropical/Tropical Dry"
CACTACEAE,"Cereus mirabella","2.1 Dry Savanna"
CACTACEAE,"Cereus mirabella","2 Savanna"
CACTACEAE,"Cipocereus bradei","2 Savanna"
CACTACEAE,"Cipocereus crassisepalus","2 Savanna"
CACTACEAE,"Cipocereus laniflorus","2 Savanna"
CACTACEAE,"Cipocereus laniflorus","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Cipocereus minensis","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Cipocereus pusilliflorus","2 Savanna"
CACTACEAE,"Cipocereus pusilliflorus","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Coleocephalocereus buxbaumianus subsp. flavisetus","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Coleocephalocereus fluminensis subsp. decumbens","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Coleocephalocereus purpureus","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Discocactus bahiensis","5.3 Shrub Dominated Wetlands"
CACTACEAE,"Discocactus catingicola","2.1 Dry Savanna"
CACTACEAE,"Discocactus heptacanthus","4 Grassland"
CACTACEAE,"Discocactus horstii","2 Savanna"
CACTACEAE,"Discocactus horstii","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Discocactus pseudoinsignis","2 Savanna"
CACTACEAE,"Discocactus pseudoinsignis","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Discocactus zehntneri","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Discocactus zehntneri","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Echinopsis calochlora","2 Savanna"
CACTACEAE,"Echinopsis calochlora","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Echinopsis oxygona","4 Grassland"
CACTACEAE,"Epiphyllum phyllanthus","1.6 Subtropical/Tropical Moist Lowland"
CACTACEAE,"Epiphyllum phyllanthus","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Epiphyllum phyllanthus","2 Savanna"
CACTACEAE,"Epiphyllum phyllanthus","3 Shrubland"
CACTACEAE,"Espostoopsis dybowskii","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Espostoopsis dybowskii","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Facheiroa cephaliomelana","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Facheiroa cephaliomelana subsp. estevesii","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Facheiroa ulei","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Frailea buenekeri","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Frailea castanea","4 Grassland"
CACTACEAE,"Frailea castanea","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Frailea gracillima","4 Grassland"
CACTACEAE,"Frailea gracillima","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Frailea mammifera","4 Grassland"
CACTACEAE,"Frailea phaeodisca","4 Grassland"
CACTACEAE,"Frailea pumila","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Frailea pumila","4 Grassland"
CACTACEAE,"Frailea pygmaea","4 Grassland"
CACTACEAE,"Frailea schilinzkyana","4 Grassland"
CACTACEAE,"Gymnocalycium denudatum","4 Grassland"
CACTACEAE,"Gymnocalycium horstii","4 Grassland"
CACTACEAE,"Gymnocalycium horstii subsp. buenekeri","4 Grassland"
CACTACEAE,"Hatiora cylindrica","3.5 Subtropical/Tropical Dry"
CACTACEAE,"Hatiora cylindrica","13.3 Coastal Sand Dunes"
CACTACEAE,"Hatiora herminiae","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Hatiora rosea","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Hylocereus setaceus","1.6 Subtropical/Tropical Moist Lowland"
CACTACEAE,"Hylocereus setaceus","1.8 Subtropical/Tropical Swamp"
CACTACEAE,"Hylocereus setaceus","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Hylocereus setaceus","2 Savanna"
CACTACEAE,"Hylocereus setaceus","3 Shrubland"
CACTACEAE,"Lepismium cruciforme","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Lepismium cruciforme","1.8 Subtropical/Tropical Swamp"
CACTACEAE,"Lepismium houlletianum","1.6 Subtropical/Tropical Moist Lowland"
CACTACEAE,"Lepismium warmingianum","1.6 Subtropical/Tropical Moist Lowland"
CACTACEAE,"Lepismium warmingianum","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Melocactus azureus","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Melocactus azureus","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Melocactus conoideus","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Melocactus conoideus","2 Savanna"
CACTACEAE,"Melocactus deinacanthus","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Melocactus ferreophilus","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Melocactus glaucescens","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Melocactus glaucescens","2 Savanna"
CACTACEAE,"Melocactus lanssensianus","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Melocactus pachyacanthus","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Melocactus paucispinus","2 Savanna"
CACTACEAE,"Melocactus paucispinus","2.1 Dry Savanna"
CACTACEAE,"Melocactus violaceus","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Melocactus violaceus","2 Savanna"
CACTACEAE,"Melocactus violaceus subsp. ritteri","2.1 Dry Savanna"
CACTACEAE,"Melocactus violaceus subsp. ritteri","2 Savanna"
CACTACEAE,"Micranthocereus albicephalus","2 Savanna"
CACTACEAE,"Micranthocereus auriazureus","2 Savanna"
CACTACEAE,"Micranthocereus auriazureus","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Micranthocereus dolichospermaticus","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Micranthocereus polyanthus","2 Savanna"
CACTACEAE,"Micranthocereus streckeri","2 Savanna"
CACTACEAE,"Micranthocereus violaciflorus","2 Savanna"
CACTACEAE,"Opuntia monacantha","3.5 Subtropical/Tropical Dry"
CACTACEAE,"Parodia alacriportana","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Parodia arnostiana","4 Grassland"
CACTACEAE,"Parodia buiningii","4 Grassland"
CACTACEAE,"Parodia concinna","4 Grassland"
CACTACEAE,"Parodia crassigibba","4 Grassland"
CACTACEAE,"Parodia erinacea","4 Grassland"
CACTACEAE,"Parodia herteri","4 Grassland"
CACTACEAE,"Parodia leninghausii","4 Grassland"
CACTACEAE,"Parodia linkii","4 Grassland"
CACTACEAE,"Parodia magnifica","4 Grassland"
CACTACEAE,"Parodia mammulosa","4 Grassland"
CACTACEAE,"Parodia neohorstii","4 Grassland"
CACTACEAE,"Parodia neohorstii","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Parodia ottonis","4 Grassland"
CACTACEAE,"Parodia oxycostata","4 Grassland"
CACTACEAE,"Parodia rechensis","4 Grassland"
CACTACEAE,"Parodia schumanniana","4 Grassland"
CACTACEAE,"Parodia scopa","4 Grassland"
CACTACEAE,"Pereskia aculeata","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Pereskia aculeata","1.6 Subtropical/Tropical Moist Lowland"
CACTACEAE,"Pereskia aculeata","1.8 Subtropical/Tropical Swamp"
CACTACEAE,"Pereskia aculeata","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Pereskia aculeata","2 Savanna"
CACTACEAE,"Pereskia aculeata","3.5 Subtropical/Tropical Dry"
CACTACEAE,"Pereskia aureiflora","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Pereskia bahiensis","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Pereskia grandifolia","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Pereskia grandifolia","1.6 Subtropical/Tropical Moist Lowland"
CACTACEAE,"Pereskia stenantha","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Pilosocereus arrabidae","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Pilosocereus aureispinus","2 Savanna"
CACTACEAE,"Pilosocereus aurisetus subsp. aurilanatus","2 Savanna"
CACTACEAE,"Pilosocereus azulensis","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Pilosocereus brasiliensis","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Pilosocereus brasiliensis","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Pilosocereus floccosus","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Pilosocereus floccosus subsp. quadricostatus","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Pilosocereus fulvilanatus","2 Savanna"
CACTACEAE,"Pilosocereus glaucochrous","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Pilosocereus machrisii","2 Savanna"
CACTACEAE,"Pilosocereus magnificus","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Pilosocereus multicostatus","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Pilosocereus piauhyensis","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Pseudoacanthocereus brasiliensis","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Quiabentia zehntneri","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Quiabentia zehntneri","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Rhipsalis baccifera subsp. hileiabaiana","1.6 Subtropical/Tropical Moist Lowland"
CACTACEAE,"Rhipsalis cereoides","1.6 Subtropical/Tropical Moist Lowland"
CACTACEAE,"Rhipsalis cereoides","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Rhipsalis dissimilis","4 Grassland"
CACTACEAE,"Rhipsalis dissimilis","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Rhipsalis dissimilis","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Rhipsalis elliptica","1.6 Subtropical/Tropical Moist Lowland"
CACTACEAE,"Rhipsalis elliptica","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Rhipsalis hoelleri","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Rhipsalis oblonga","1.6 Subtropical/Tropical Moist Lowland"
CACTACEAE,"Rhipsalis pacheco-leonis","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Rhipsalis paradoxa","1.6 Subtropical/Tropical Moist Lowland"
CACTACEAE,"Rhipsalis paradoxa subsp. septentrionalis","1.6 Subtropical/Tropical Moist Lowland"
CACTACEAE,"Rhipsalis pilocarpa","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Rhipsalis russellii","1.6 Subtropical/Tropical Moist Lowland"
CACTACEAE,"Rhipsalis russellii","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Rhipsalis russellii","2 Savanna"
CACTACEAE,"Rhipsalis russellii","4 Grassland"
CACTACEAE,"Rhipsalis sulcata","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Schlumbergera kautskyi","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Schlumbergera kautskyi","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Schlumbergera microsphaerica","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Schlumbergera opuntioides","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Schlumbergera truncata","1.9 Subtropical/Tropical Moist Montane"
CACTACEAE,"Tacinga braunii","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Tacinga funalis","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Tacinga inamoena","2 Savanna"
CACTACEAE,"Tacinga palmadora","3.5 Subtropical/Tropical Dry"
CACTACEAE,"Tacinga saxatilis","2 Savanna"
CACTACEAE,"Tacinga saxatilis subsp. estevesii","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Tacinga werneri","1.5 Subtropical/Tropical Dry"
CACTACEAE,"Uebelmannia buiningii","2 Savanna"
CACTACEAE,"Uebelmannia buiningii","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Uebelmannia gummifera","2 Savanna"
CACTACEAE,"Uebelmannia gummifera","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CACTACEAE,"Uebelmannia pectinifera","2 Savanna"
CALYCERACEAE,"Acicarpha tribuloides","1.6 Subtropical/Tropical Moist Lowland"
CALYCERACEAE,"Boopis bupleuroides","2.2 Moist Savana"
CALYCERACEAE,"Boopis itatiaiae","1.9 Subtropical/Tropical Moist Montane"
CAMPANULACEAE,"Lobelia anceps","1 Forest"
CAMPANULACEAE,"Lobelia anceps","1.6 Subtropical/Tropical Moist Lowland"
CAMPANULACEAE,"Lobelia hederacea","1 Forest"
CAMPANULACEAE,"Lobelia hederacea","1.6 Subtropical/Tropical Moist Lowland"
CAMPANULACEAE,"Lobelia hilaireana","1.9 Subtropical/Tropical Moist Montane"
CAMPANULACEAE,"Lobelia hilaireana","3 Shrubland"
CAMPANULACEAE,"Lobelia hilaireana","3.7 Subtropical/Tropical High Altitude"
CAMPANULACEAE,"Lobelia hilaireana","4 Grassland"
CAMPANULACEAE,"Lobelia hilaireana","4.7 Subtropical/Tropical High Altitude"
CAMPANULACEAE,"Lobelia langeana","1 Forest"
CAMPANULACEAE,"Lobelia langeana","1.6 Subtropical/Tropical Moist Lowland"
CAMPANULACEAE,"Lobelia nummularioides","1 Forest"
CAMPANULACEAE,"Lobelia nummularioides","1.6 Subtropical/Tropical Moist Lowland"
CAMPANULACEAE,"Lobelia nummularioides","1.9 Subtropical/Tropical Moist Montane"
CAMPANULACEAE,"Lobelia nummularioides","3 Shrubland"
CAMPANULACEAE,"Lobelia nummularioides","3.6 Subtropical/Tropical Moist"
CAMPANULACEAE,"Lobelia nummularioides","3.7 Subtropical/Tropical High Altitude"
CAMPANULACEAE,"Lobelia nummularioides","4 Grassland"
CAMPANULACEAE,"Lobelia santos-limae","1.9 Subtropical/Tropical Moist Montane"
CAMPANULACEAE,"Lobelia santos-limae","3 Shrubland"
CAMPANULACEAE,"Lobelia santos-limae","3.7 Subtropical/Tropical High Altitude"
CAMPANULACEAE,"Lobelia santos-limae","4 Grassland"
CAMPANULACEAE,"Lobelia xalapensis","1 Forest"
CAMPANULACEAE,"Lobelia xalapensis","1.6 Subtropical/Tropical Moist Lowland"
CAMPANULACEAE,"Siphocampylus corymbiferus","1.9 Subtropical/Tropical Moist Montane"
CAMPANULACEAE,"Siphocampylus corymbiferus","1.6 Subtropical/Tropical Moist Lowland"
CAMPANULACEAE,"Siphocampylus corymbiferus","3 Shrubland"
CAMPANULACEAE,"Siphocampylus corymbiferus","3.7 Subtropical/Tropical High Altitude"
CAMPANULACEAE,"Siphocampylus corymbiferus","4 Grassland"
CAMPANULACEAE,"Siphocampylus corymbiferus","4.7 Subtropical/Tropical High Altitude"
CAMPANULACEAE,"Siphocampylus lycioides","1 Forest"
CAMPANULACEAE,"Siphocampylus lycioides","1.9 Subtropical/Tropical Moist Montane"
CAMPANULACEAE,"Siphocampylus lycioides","3 Shrubland"
CAMPANULACEAE,"Siphocampylus lycioides","3.7 Subtropical/Tropical High Altitude"
CAMPANULACEAE,"Siphocampylus lycioides","4 Grassland"
CAMPANULACEAE,"Siphocampylus verticillatus","1 Forest"
CAMPANULACEAE,"Siphocampylus verticillatus","1.6 Subtropical/Tropical Moist Lowland"
CANNABACEAE,"Celtis ehrenbergiana","1 Forest"
CANNABACEAE,"Celtis ehrenbergiana","1.6 Subtropical/Tropical Moist Lowland"
CANNABACEAE,"Celtis ehrenbergiana","1.9 Subtropical/Tropical Moist Montane"
CANNABACEAE,"Celtis ehrenbergiana","3 Shrubland"
CANNABACEAE,"Celtis ehrenbergiana","3.6 Subtropical/Tropical Moist"
CANNABACEAE,"Celtis ehrenbergiana","3.7 Subtropical/Tropical High Altitude"
CANNABACEAE,"Celtis ehrenbergiana","1.8 Subtropical/Tropical Swamp"
CANNABACEAE,"Celtis ehrenbergiana","4 Grassland"
CANNABACEAE,"Celtis ehrenbergiana","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
CARICACEAE,"Jacaratia spinosa","1.6 Subtropical/Tropical Moist Lowland"
CARICACEAE,"Jacaratia spinosa","1.9 Subtropical/Tropical Moist Montane"
CARICACEAE,"Jacaratia spinosa","3 Shrubland"
CARICACEAE,"Jacaratia spinosa","3.6 Subtropical/Tropical Moist"
CARICACEAE,"Jacaratia spinosa","3.5 Subtropical/Tropical Dry"
CARYOCARACEAE,"Caryocar brasiliense","1.6 Subtropical/Tropical Moist Lowland"
CARYOCARACEAE,"Caryocar coriaceum","2.2 Moist Savana"
CARYOCARACEAE,"Caryocar coriaceum","2.1 Dry Savanna"
CELASTRACEAE,"Elachyptera coriacea","2 Savanna"
CELASTRACEAE,"Elachyptera festiva","1.6 Subtropical/Tropical Moist Lowland"
CELASTRACEAE,"Elachyptera festiva","2.1 Dry Savanna"
CELASTRACEAE,"Elachyptera micrantha","1.6 Subtropical/Tropical Moist Lowland"
CELASTRACEAE,"Elachyptera micrantha","1.9 Subtropical/Tropical Moist Montane"
CELASTRACEAE,"Maytenus acanthophylla","2.1 Dry Savanna"
CELASTRACEAE,"Maytenus aquifolia","1.6 Subtropical/Tropical Moist Lowland"
CELASTRACEAE,"Maytenus basidentata","1.6 Subtropical/Tropical Moist Lowland"
CELASTRACEAE,"Maytenus boaria","1.6 Subtropical/Tropical Moist Lowland"
CELASTRACEAE,"Maytenus brasiliensis","1.6 Subtropical/Tropical Moist Lowland"
CELASTRACEAE,"Maytenus floribunda","1.6 Subtropical/Tropical Moist Lowland"
CELASTRACEAE,"Maytenus floribunda","1.9 Subtropical/Tropical Moist Montane"
CELASTRACEAE,"Maytenus floribunda","2 Savanna"
CELASTRACEAE,"Maytenus glaucescens","1.6 Subtropical/Tropical Moist Lowland"
CELASTRACEAE,"Maytenus ilicifolia","1.6 Subtropical/Tropical Moist Lowland"
CELASTRACEAE,"Maytenus quadrangulata","1.6 Subtropical/Tropical Moist Lowland"
CELASTRACEAE,"Maytenus quadrangulata","2.1 Dry Savanna"
CELASTRACEAE,"Maytenus robusta","1.6 Subtropical/Tropical Moist Lowland"
CELASTRACEAE,"Maytenus robusta","1.9 Subtropical/Tropical Moist Montane"
CELASTRACEAE,"Maytenus robusta","2.1 Dry Savanna"
CELASTRACEAE,"Maytenus rupestris","2.1 Dry Savanna"
CELASTRACEAE,"Peritassa longifolia","1.9 Subtropical/Tropical Moist Montane"
CELASTRACEAE,"Peritassa sadleri","1.9 Subtropical/Tropical Moist Montane"
CELASTRACEAE,"Salacia arborea","1.6 Subtropical/Tropical Moist Lowland"
CELASTRACEAE,"Tontelea lanceolata","1.6 Subtropical/Tropical Moist Lowland"
CELASTRACEAE,"Tontelea leptophylla","1.6 Subtropical/Tropical Moist Lowland"
CELASTRACEAE,"Tontelea leptophylla","2.1 Dry Savanna"
CELASTRACEAE,"Tontelea martiana","1.6 Subtropical/Tropical Moist Lowland"
CEPHALOZIACEAE,"Cephalozia crassifolia","1.9 Subtropical/Tropical Moist Montane"
CERATOPHYLLACEAE,"Ceratophyllum submersum","5 Wetlands (inland)"
CERATOPHYLLACEAE,"Ceratophyllum submersum","5.5 Permanent Freshwater Lakes [over 8 ha]"
CERATOPHYLLACEAE,"Ceratophyllum submersum","5.7 Permanent Freshwater Marshes/Pools [under 8 ha]"
CHRYSOBALANACEAE,"Couepia monteclarensis","1.9 Subtropical/Tropical Moist Montane"
CHRYSOBALANACEAE,"Licania arianeae","1.5 Subtropical/Tropical Dry"
CHRYSOBALANACEAE,"Licania gardneri","1.6 Subtropical/Tropical Moist Lowland"
CISTACEAE,"Helianthemum brasiliense","1 Forest"
CISTACEAE,"Helianthemum brasiliense","1.9 Subtropical/Tropical Moist Montane"
CISTACEAE,"Helianthemum brasiliense","3 Shrubland"
CISTACEAE,"Helianthemum brasiliense","3.7 Subtropical/Tropical High Altitude"
CISTACEAE,"Helianthemum brasiliense","4 Grassland"
CLETHRACEAE,"Clethra scabra","2.1 Dry Savanna"
COMBRETACEAE,"Buchenavia hoehneana","1.5 Subtropical/Tropical Dry"
COMBRETACEAE,"Buchenavia iguaratensis","1.6 Subtropical/Tropical Moist Lowland"
COMBRETACEAE,"Buchenavia kleinii","1.6 Subtropical/Tropical Moist Lowland"
COMBRETACEAE,"Buchenavia pabstii","1.6 Subtropical/Tropical Moist Lowland"
COMBRETACEAE,"Terminalia acuminata","1.6 Subtropical/Tropical Moist Lowland"
COMBRETACEAE,"Terminalia argentea","1.9 Subtropical/Tropical Moist Montane"
COMBRETACEAE,"Terminalia argentea","2.1 Dry Savanna"
COMBRETACEAE,"Terminalia januariensis","1.6 Subtropical/Tropical Moist Lowland"
COMBRETACEAE,"Terminalia januariensis","1.9 Subtropical/Tropical Moist Montane"
COMBRETACEAE,"Terminalia januariensis","2.1 Dry Savanna"
COMBRETACEAE,"Terminalia januariensis","2.2 Moist Savana"
COMBRETACEAE,"Terminalia januariensis","3 Shrubland"
COMBRETACEAE,"Terminalia kuhlmannii","1.5 Subtropical/Tropical Dry"
COMBRETACEAE,"Terminalia reitzii","1.9 Subtropical/Tropical Moist Montane"
CONNARACEAE,"Connarus rostratus","1 Forest"
CONNARACEAE,"Connarus rostratus","1.6 Subtropical/Tropical Moist Lowland"
CONNARACEAE,"Rourea gracilis","1.6 Subtropical/Tropical Moist Lowland"
CONNARACEAE,"Rourea psammophila","3 Shrubland"
CONNARACEAE,"Rourea psammophila","3.5 Subtropical/Tropical Dry"
CONNARACEAE,"Rourea psammophila","3.6 Subtropical/Tropical Moist"
CONNARACEAE,"Rourea psammophila","3.7 Subtropical/Tropical High Altitude"
CONNARACEAE,"Rourea pseudospadicea","1.6 Subtropical/Tropical Moist Lowland"
CONVOLVULACEAE,"Aniseia martinicensis var. ambigua","2 Savanna"
CONVOLVULACEAE,"Aniseia martinicensis var. ambigua","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
CONVOLVULACEAE,"Bonamia burchellii","1.6 Subtropical/Tropical Moist Lowland"
CONVOLVULACEAE,"Bonamia burchellii","1.9 Subtropical/Tropical Moist Montane"
CONVOLVULACEAE,"Bonamia burchellii","2 Savanna"
CONVOLVULACEAE,"Convolvulus hasslerianus","4 Grassland"
CONVOLVULACEAE,"Evolvulus aurigenius","2 Savanna"
CONVOLVULACEAE,"Evolvulus aurigenius","4 Grassland"
CONVOLVULACEAE,"Evolvulus barbatus","4 Grassland"
CONVOLVULACEAE,"Evolvulus chrysotrichos","1.9 Subtropical/Tropical Moist Montane"
CONVOLVULACEAE,"Evolvulus chrysotrichos","2 Savanna"
CONVOLVULACEAE,"Evolvulus cressoides","4 Grassland"
CONVOLVULACEAE,"Evolvulus ericifolius","1.5 Subtropical/Tropical Dry"
CONVOLVULACEAE,"Evolvulus ericifolius","4 Grassland"
CONVOLVULACEAE,"Evolvulus filipes","1.5 Subtropical/Tropical Dry"
CONVOLVULACEAE,"Evolvulus filipes","2 Savanna"
CONVOLVULACEAE,"Evolvulus filipes","4 Grassland"
CONVOLVULACEAE,"Evolvulus filipes","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
CONVOLVULACEAE,"Evolvulus fuscus","1.9 Subtropical/Tropical Moist Montane"
CONVOLVULACEAE,"Evolvulus fuscus","2 Savanna"
CONVOLVULACEAE,"Evolvulus fuscus","4 Grassland"
CONVOLVULACEAE,"Evolvulus glaziovii","2 Savanna"
CONVOLVULACEAE,"Evolvulus kramerioides","2 Savanna"
CONVOLVULACEAE,"Evolvulus kramerioides","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
CONVOLVULACEAE,"Evolvulus rariflorus","2 Savanna"
CONVOLVULACEAE,"Evolvulus rariflorus","4 Grassland"
CONVOLVULACEAE,"Evolvulus stellariifolius","4 Grassland"
CONVOLVULACEAE,"Ipomoea acutisepala","2 Savanna"
CONVOLVULACEAE,"Ipomoea acutisepala","4 Grassland"
