occurrenceID,family,familyAccepted,acceptedNameUsage,acceptedNameUsageWithoutAuthorship,decimalLatitude,decimalLongitude,georeferenceProtocol,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,georeferencePrecision,coordinateUncertaintyInMeters,acceptedNameUsage,valid,validation_taxonomy,validation_cultivated,validation_duplicated,validation_native,validation_georeference,contributor,remarks
BRA:MBM:MBM:0000302885,Fabaceae,FABACEAE,"Martiodendron fluminense Lombardi","Martiodendron fluminense",,,,,,,,,"Martiodendron fluminense Lombardi",,,,,,,"Lucas Moulton",
BRA:MN:R-TIPOS:000026313A,Rubiaceae,RUBIACEAE,"Faramea brachyloba Müll.Arg.","Faramea brachyloba",,,,,,,,,"Faramea brachyloba Müll.Arg.",,,,,,,"Raquel Negrão",
BRA:MN:R:0000079957,Flacourtiaceae,SALICACEAE,"Abatia microphylla Taub.","Abatia microphylla",,,,,,,,,"Abatia microphylla Taub.",,,,,,,"Raquel Negrão",
BRA:MN:R:0000202727,Araliaceae,ARALIACEAE,"Dendropanax heterophyllus (Marchal) Frodin","Dendropanax heterophyllus",,,,,,,,,"Dendropanax heterophyllus (Marchal) Frodin",,,,,,,"Lucas Moulton",
BRA:PUC-RIO:FCAB:0000004247,Rubiaceae,RUBIACEAE,"Coussarea friburgensis M.Gomes","Coussarea friburgensis",,,,,,,,,"Coussarea friburgensis M.Gomes",,,,,,,"Raquel Negrão",
BRA:PUC-RIO:FCAB:0000006257,Fabaceae,FABACEAE,"Luetzelburgia trialata (Ducke) Ducke","Luetzelburgia trialata",,,,,,,,,"Luetzelburgia trialata (Ducke) Ducke",,,,,,,"Lucas Moulton",
BRA:UCS:HUCS:0000000625,Rubiaceae,RUBIACEAE,"Manettia pedunculata (Spreng.) K.Schum.","Manettia pedunculata",,,,,,,,,"Manettia pedunculata (Spreng.) K.Schum.",,,,,,,"Raquel Negrão",
BRA:UCS:HUCS:0000000634,Rubiaceae,RUBIACEAE,"Manettia pedunculata (Spreng.) K.Schum.","Manettia pedunculata",,,,,,,,,"Manettia pedunculata (Spreng.) K.Schum.",,,,,,,"Raquel Negrão",
BRA:UCS:HUCS:0000000649,Rubiaceae,RUBIACEAE,"Manettia pedunculata (Spreng.) K.Schum.","Manettia pedunculata",,,,,,,,,"Manettia pedunculata (Spreng.) K.Schum.",,,,,,,"Raquel Negrão",
BRA:UCS:HUCS:0000006532,Myrtaceae,MYRTACEAE,"Calyptranthes grandiflora O.Berg","Calyptranthes grandiflora",-27.539248,-48.499985,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Calyptranthes grandiflora O.Berg",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
BRA:UCS:HUCS:0000006541,Myrtaceae,MYRTACEAE,"Calyptranthes grandiflora O.Berg","Calyptranthes grandiflora",-27.719272,-48.550224,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m","Calyptranthes grandiflora O.Berg",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
BRA:UCS:HUCS:0000006551,Myrtaceae,MYRTACEAE,"Calyptranthes grandiflora O.Berg","Calyptranthes grandiflora",-27.539248,-48.499985,"google earth",ok,,,,"1 a 5 km","Calyptranthes grandiflora O.Berg",,,,,,,"Fernanda Wimmer ; Lucas Moulton",
BRA:UCS:HUCS:0000015186,Myrtaceae,MYRTACEAE,"Calyptranthes grandiflora O.Berg","Calyptranthes grandiflora",-29.245713,-51.208528,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Calyptranthes grandiflora O.Berg",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
BRA:UEFS:HUEFS:0000072688,Fabaceae,FABACEAE,"Martiodendron fluminense Lombardi","Martiodendron fluminense",-22.51667,-41.93333,,,,,,,"Martiodendron fluminense Lombardi",,,,,,,"Lucas Moulton",
BRA:UEFS:HUEFS:0000187211,Orchidaceae,ORCHIDACEAE,"Anathallis pubipetala (Hoehne) Pridgeon & M.W.Chase","Anathallis pubipetala",,,,,,,,,"Anathallis pubipetala (Hoehne) Pridgeon & M.W.Chase",,,,,,,"Marta Moraes",
BRA:UFBA:ALCB:0000010173,Orchidaceae,ORCHIDACEAE,"Stelis palmeiraensis Barb.Rodr.","Stelis palmeiraensis",-15.23333,-40.23333,,,,,,,"Stelis palmeiraensis Barb.Rodr.",,,,,,,"Marta Moraes",
BRA:UFMS:CGMS:0000037707,Myrtaceae,MYRTACEAE,"Calyptranthes aromatica A.St.-Hil.","Calyptranthes aromatica",-19.45,-54.03333,coletor,ok,"Fernanda Wimmer",,,,"Calyptranthes aromatica A.St.-Hil.",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
BRA:UFPB:EAN:0000009424,Orchidaceae,ORCHIDACEAE,"Catasetum globiflorum Hook.","Catasetum globiflorum",,,,,,,,,"Catasetum globiflorum Hook.",,,,,,,"Marta Moraes",
BRA:UFPR:EFC:0000001013,Myrtaceae,MYRTACEAE,"Calyptranthes grandiflora O.Berg","Calyptranthes grandiflora",-25.322206,-49.156835,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000m","Calyptranthes grandiflora O.Berg",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
BRA:UFPR:EFC:0000002658,Rubiaceae,RUBIACEAE,"Faramea calyciflora A.Rich. ex DC.","Faramea calyciflora",,,,,,,,,"Faramea calyciflora A.Rich. ex DC.",,,,,,,"Raquel Negrão",
BRA:UFPR:EFC:0000002659,Rubiaceae,RUBIACEAE,"Faramea calyciflora A.Rich. ex DC.","Faramea calyciflora",,,,,,,,,"Faramea calyciflora A.Rich. ex DC.",,,,,,,"Raquel Negrão",
BRA:UFPR:EFC:0000003812,Myrtaceae,MYRTACEAE,"Calyptranthes grandiflora O.Berg","Calyptranthes grandiflora",-25.51383,-48.82822,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Calyptranthes grandiflora O.Berg",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
BRA:UFPR:EFC:0000004300,Rubiaceae,RUBIACEAE,"Faramea calyciflora A.Rich. ex DC.","Faramea calyciflora",-25.3887,-49.0036,,,,,,,"Faramea calyciflora A.Rich. ex DC.",,,,,,,"Raquel Negrão",
BRA:UFPR:EFC:0000006400,Rubiaceae,RUBIACEAE,"Faramea calyciflora A.Rich. ex DC.","Faramea calyciflora",,,,,,,,,"Faramea calyciflora A.Rich. ex DC.",,,,,,,"Raquel Negrão",
BRA:UFSCar:SORO:0000000172,Myrtaceae,MYRTACEAE,"Calyptranthes grandiflora O.Berg","Calyptranthes grandiflora",-23.585228,-47.523058,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m","Calyptranthes grandiflora O.Berg",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
BRA:UFSJ:HUFSJ:0000007481,Myrtaceae,MYRTACEAE,"Calyptranthes grandiflora O.Berg","Calyptranthes grandiflora",-20.51611,-41.08611,coletor,ok,"Fernanda Wimmer",,,,"Calyptranthes grandiflora O.Berg",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
BRA:UFV:VIC:0000005838,Begoniaceae,BEGONIACEAE,"Begonia jocelinoi Brade","Begonia jocelinoi",,,,,,,,,"Begonia jocelinoi Brade",,,,,,,"Lucas Moraes",
BRA:UFV:VIC:0000005839,Begoniaceae,BEGONIACEAE,"Begonia jocelinoi Brade","Begonia jocelinoi",,,,,,,,,"Begonia jocelinoi Brade",,,,,,,"Lucas Moraes",
BRA:UFV:VIC:0000018453,Lauraceae,LAURACEAE,"Beilschmiedia angustifolia Kosterm.","Beilschmiedia angustifolia",0,0,,,,,,,"Beilschmiedia angustifolia Kosterm.",,,,,,,"Rogerio Braga ; Raquel Negrão",
BRA:UFV:VIC:0000018459,Lauraceae,LAURACEAE,"Beilschmiedia angustifolia Kosterm.","Beilschmiedia angustifolia",0,0,,,,,,,"Beilschmiedia angustifolia Kosterm.",,,,,,,"Rogerio Braga ; Raquel Negrão",
BRA:UFV:VIC:0000018471,Lauraceae,LAURACEAE,"Beilschmiedia angustifolia Kosterm.","Beilschmiedia angustifolia",0,0,,,,,,,"Beilschmiedia angustifolia Kosterm.",,,,,,,"Rogerio Braga ; Raquel Negrão",
BRA:UNESPRC:HRCB:0000048133,Begoniaceae,BEGONIACEAE,"Begonia aconitifolia A.DC.","Begonia aconitifolia",-22.38333,-47.53333,,,,,,,"Begonia aconitifolia A.DC.",,,,,,,"Lucas Moraes",
BRA:UNICAMP:UEC:0000012266,Myrtaceae,MYRTACEAE,"Neomitranthes riedeliana (O.Berg) Mattos","Neomitranthes riedeliana",-21.041594,-21.041594,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Neomitranthes riedeliana (O.Berg) Mattos",false,unknown,no,no,non-native,unknown,"Fernanda Wimmer ; Lucas Moulton",
BRA:UNICAMP:UEC:0000052894,Ochnaceae,OCHNACEAE,"Luxemburgia glazioviana (Engl.) Beauverd","Luxemburgia glazioviana",-16.672491,-42.974226,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Luxemburgia glazioviana (Engl.) Beauverd",true,,,,,,"Fernanda Wimmer ; Raquel Negrão",
BRA:UNICAMP:UEC:0000175514,Rubiaceae,RUBIACEAE,"Hindsia glabra K.Schum.","Hindsia glabra",-22.41406,-44.84786,,,,,,,"Hindsia glabra K.Schum.",,,,,,,"Raquel Negrão",
BRA:UNICAMP:UEC:0000175515,Rubiaceae,RUBIACEAE,"Hindsia glabra K.Schum.","Hindsia glabra",-22.42119,-44.84783,,,,,,,"Hindsia glabra K.Schum.",,,,,,,"Raquel Negrão",
BRA:UNICAMP:UEC:0000175516,Rubiaceae,RUBIACEAE,"Hindsia glabra K.Schum.","Hindsia glabra",-22.41406,-44.84786,,,,,,,"Hindsia glabra K.Schum.",,,,,,,"Raquel Negrão",
BRA:UNICAMP:UEC:0000175517,Rubiaceae,RUBIACEAE,"Hindsia glabra K.Schum.","Hindsia glabra",-22.44206,-44.89322,,,,,,,"Hindsia glabra K.Schum.",,,,,,,"Raquel Negrão",
BRA:UNICAMP:UEC:0000184883,Calophyllaceae,CALOPHYLLACEAE,"Kielmeyera gracilis Wawra","Kielmeyera gracilis",-22.47333,-43.00111,"google earth",ok,,,,"250 a 1000 m","Kielmeyera gracilis Wawra",,,,,,,"Leonardo Novaes ; Marta Moraes",
BRA:UNICAMP:UEC:0000184947,Calophyllaceae,CALOPHYLLACEAE,"Kielmeyera excelsa Cambess.","Kielmeyera excelsa",-22.45917,-44.60722,"google earth",ok,,,,"250 a 1000 m","Kielmeyera excelsa Cambess.",,,,,,,"Victor Menezes ; Marta Moraes",
BRA:UNICAMP:UEC:0000184959,Calophyllaceae,CALOPHYLLACEAE,"Kielmeyera gracilis Wawra","Kielmeyera gracilis",-22.46556,-42.99417,"google earth",ok,,,,"250 a 1000 m","Kielmeyera gracilis Wawra",,,,,,,"Leonardo Novaes ; Marta Moraes",
BRA:UNICAMP:UEC:0000184960,Calophyllaceae,CALOPHYLLACEAE,"Kielmeyera gracilis Wawra","Kielmeyera gracilis",-22.46167,-42.99528,"google earth",ok,,,,"250 a 1000 m","Kielmeyera gracilis Wawra",,,,,,,"Leonardo Novaes ; Marta Moraes",
BRA:UNICAMP:UEC:0000185002,Calophyllaceae,CALOPHYLLACEAE,"Kielmeyera gracilis Wawra","Kielmeyera gracilis",-22.4675,-43.00222,"google earth",ok,,,,"250 a 1000 m","Kielmeyera gracilis Wawra",,,,,,,"Leonardo Novaes ; Marta Moraes",
BRA:UNITINS:HUTO:0000002419,Myrtaceae,MYRTACEAE,"Myrcia magnifolia (O.Berg) Kiaersk.","Myrcia magnifolia",-12.35694,-46.42222,coletor,ok,"Fernanda Wimmer",,,,"Myrcia magnifolia (O.Berg) Kiaersk.",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
BRA:URCA:HCDAL:0000000764,Fabaceae,FABACEAE,"Moldenhawera polysperma (Vell.) Stellfeld","Moldenhawera polysperma",,,,,,,,,"Moldenhawera polysperma (Vell.) Stellfeld",,,,,,,"Lucas Moulton",
BRA:USP:SPF:0000209515,Arecaceae,ARECACEAE,"Lytocaryum weddellianum (H.Wendl.) Toledo","Lytocaryum weddellianum",-22.47413,-42.99394,"google earth",ok,,,," 0 a 250 m","Lytocaryum weddellianum (H.Wendl.) Toledo",,,,,,,"Leonardo Novaes ; Marta Moraes",
BRA:USP:SPFW:0000003638,Araliaceae,ARALIACEAE,"Dendropanax trilobus (Gardner) Seem.","Dendropanax trilobus",-22.45169,-43.00125,,,,,,,"Dendropanax trilobus (Gardner) Seem.",,,,,,,"Lucas Moulton",
BRA:USP:SPFW:0000003639,Araliaceae,ARALIACEAE,"Dendropanax langsdorfii (Marchal) Frodin","Dendropanax langsdorfii",-22.45417,-43.01111,,,,,,,"Dendropanax langsdorfii (Marchal) Frodin",,,,,,,"Lucas Moulton",
"Bronwenia peckoltii",Malpighiaceae,MALPIGHIACEAE,"Bronwenia peckoltii W.R.Anderson & C.C.Davis","Bronwenia peckoltii",-16.87422,-41.94117,coletor,ok,,,,"5 a 10 km","Bronwenia peckoltii W.R.Anderson & C.C.Davis",,,,,,,"Tomás Amorim ; Raquel Negrão",
E00196779,Araliaceae,ARALIACEAE,"Dendropanax trilobus (Gardner) Seem.","Dendropanax trilobus",,,,,,,,,"Dendropanax trilobus (Gardner) Seem.",,,,,,,"Lucas Moulton",
K000119079,Fabaceae,FABACEAE,"Machaerium legale (Vell.) Benth.","Machaerium legale",,,,,,,,,"Machaerium legale (Vell.) Benth.",,,,,,,"Lucas Moulton",
K000188311,Fabaceae,FABACEAE,"Luetzelburgia trialata (Ducke) Ducke","Luetzelburgia trialata",,,,,,,,,"Luetzelburgia trialata (Ducke) Ducke",,,,,,,"Lucas Moulton",
K000330433,Myrtaceae,MYRTACEAE,"Marlierea langsdorffii O.Berg","Marlierea langsdorffii",-22.559048,-43.183321,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m","Marlierea langsdorffii O.Berg",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
K000331222,Myrtaceae,MYRTACEAE,"Calyptranthes caudata Gardner","Calyptranthes caudata",-22.5,-43.15,coletor,ok,"Fernanda Wimmer",,,,"Calyptranthes caudata Gardner",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
K000331510,Myrtaceae,MYRTACEAE,"Eugenia corcovadensis Kiaersk.","Eugenia corcovadensis",-22.376706,-42.383115,sig,ok,"Fernanda Wimmer",,,"centroide de uc","Eugenia corcovadensis Kiaersk.",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
K000331903,Myrtaceae,MYRTACEAE,"Myrcia velutiflora (Mattos & D.Legrand) Mattos","Myrcia velutiflora",-19.82,-40.63,coletor,ok,"Fernanda Wimmer",,,,"Myrcia velutiflora (Mattos & D.Legrand) Mattos",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
K000332336,Myrtaceae,Myrtaceae,"Myrcia innovans Kiaersk.","Myrcia innovans",-22.520061,-43.170424,coletor,ok,"Fernanda Wimmer",,,,"Myrcia innovans Kiaersk.",false,,,yes,,,"Fernanda Wimmer ; Lucas Moulton",
K000567076,Myrtaceae,MYRTACEAE,"Calyptranthes grandiflora O.Berg","Calyptranthes grandiflora",0,0,,nok,"Fernanda Wimmer",,,,"Calyptranthes grandiflora O.Berg",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
K000881498,Ochnaceae,OCHNACEAE,"Ouratea miersii (Planch.) Engl.","Ouratea miersii",-22.928578,-43.118219,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m","Ouratea miersii (Planch.) Engl.",true,,,,,,"Fernanda Wimmer ; Raquel Negrão",
"L  0041297",Velloziaceae,VELLOZIACEAE,"Barbacenia brevifolia Taub.","Barbacenia brevifolia",,,,,,,,,"Barbacenia brevifolia Taub.",,,,,,,"Lucas Moraes",
"L  0649914",Velloziaceae,VELLOZIACEAE,"Barbacenia brevifolia Taub.","Barbacenia brevifolia",,,,,,,,,"Barbacenia brevifolia Taub.",,,,,,,"Lucas Moraes",
L.1432991,Commelinaceae,COMMELINACEAE,"Siderasis fuscata (Lodd.) H.E.Moore","Siderasis fuscata",,,,,,,,,"Siderasis fuscata (Lodd.) H.E.Moore",,,,,,,"Lucas Moulton",
L.1802490,Lauraceae,LAURACEAE,"Mezilaurus navalium (Allemão) Taub. ex Mez","Mezilaurus navalium",,,,,,,,,"Mezilaurus navalium (Allemão) Taub. ex Mez",,,,,,,"Raquel Negrão",
L.2399520,Marcgraviaceae,MARCGRAVIACEAE,"Marcgravia comosa C.Presl","Marcgravia comosa",,,,,,,,,"Marcgravia comosa C.Presl",,,,,,,"Marta Moraes",
L.2436971,Flacourtiaceae,SALICACEAE,"Abatia microphylla Taub.","Abatia microphylla",,,,,,,,,"Abatia microphylla Taub.",,,,,,,"Raquel Negrão",
L.2481519,Begoniaceae,BEGONIACEAE,"Begonia sanguinea Raddi","Begonia sanguinea",,,,,,,,,"Begonia sanguinea Raddi",,,,,,,"Lucas Moraes",
L.2511221,Myrtaceae,MYRTACEAE,"Calyptranthes grandiflora O.Berg","Calyptranthes grandiflora",0,0,,nok,"Fernanda Wimmer",,,,"Calyptranthes grandiflora O.Berg",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
L.2567257,Araliaceae,ARALIACEAE,"Dendropanax heterophyllus (Marchal) Frodin","Dendropanax heterophyllus",0,0,,nok,"Fernanda Wimmer",,,,"Dendropanax heterophyllus (Marchal) Frodin",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
L.2896972,Rubiaceae,RUBIACEAE,"Faramea calyciflora A.Rich. ex DC.","Faramea calyciflora",,,,,,,,,"Faramea calyciflora A.Rich. ex DC.",,,,,,,"Raquel Negrão",
"Ocorrendo em um vão entre duas pedras. Cálice verde, corola rosa.",Cactaceae,CACTACEAE,"Schlumbergera russelliana (Hook.) Britton & Rose","Schlumbergera russelliana",-22.34318,-42.728139,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m","Schlumbergera russelliana (Hook.) Britton & Rose",true,valid,no,no,native,valid,"Tomás Amorim ; Victor Menezes ; Fernanda Wimmer ; Diego Gonzaga ; Lucas Moraes",
"Presented July 1878",Ochnaceae,OCHNACEAE,"Ouratea miersii (Planch.) Engl.","Ouratea miersii",0,0,,nok,"Fernanda Wimmer",,,,"Ouratea miersii (Planch.) Engl.",true,,,,,,"Fernanda Wimmer ; Marta Moraes",
"U  0156397",Begoniaceae,BEGONIACEAE,"Begonia fagifolia Otto & A.Dietr.","Begonia fagifolia",,,,,,,,,"Begonia fagifolia Otto & A.Dietr.",,,,,,,"Lucas Moraes",
"U  0156398",Begoniaceae,BEGONIACEAE,"Begonia fagifolia Otto & A.Dietr.","Begonia fagifolia",,,,,,,,,"Begonia fagifolia Otto & A.Dietr.",,,,,,,"Lucas Moraes",
"U 0003553",Fabaceae,FABACEAE,"Luetzelburgia trialata (Ducke) Ducke","Luetzelburgia trialata",,,,,,,,,"Luetzelburgia trialata (Ducke) Ducke",,,,,,,"Lucas Moulton",
"U 0017563",Fabaceae,FABACEAE,"Moldenhawera polysperma (Vell.) Stellfeld","Moldenhawera polysperma",,,,,,,,,"Moldenhawera polysperma (Vell.) Stellfeld",,,,,,,"Lucas Moulton",
"U 0017564",Fabaceae,FABACEAE,"Moldenhawera polysperma (Vell.) Stellfeld","Moldenhawera polysperma",,,,,,,,,"Moldenhawera polysperma (Vell.) Stellfeld",,,,,,,"Lucas Moulton",
"U 0018205",Fabaceae,FABACEAE,"Zollernia glaziovii Yakovlev","Zollernia glaziovii",,,,,,,,,"Zollernia glaziovii Yakovlev",,,,,,,"Lucas Moulton",
"U 0054576",Myrtaceae,MYRTACEAE,"Calyptranthes grandiflora O.Berg","Calyptranthes grandiflora",0,0,,nok,"Fernanda Wimmer",,,,"Calyptranthes grandiflora O.Berg",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
"U 0073597",Fabaceae,FABACEAE,"Machaerium obovatum Kuhlm. & Hoehne","Machaerium obovatum",-22.83333,-41.91667,,,,,,,"Machaerium obovatum Kuhlm. & Hoehne",,,,,,,"Lucas Moulton",
"U 0149301",Fabaceae,FABACEAE,"Luetzelburgia trialata (Ducke) Ducke","Luetzelburgia trialata",,,,,,,,,"Luetzelburgia trialata (Ducke) Ducke",,,,,,,"Lucas Moulton",
"U 0249502",Myrtaceae,MYRTACEAE,"Myrcia velutiflora (Mattos & D.Legrand) Mattos","Myrcia velutiflora",0,0,,nok,"Fernanda Wimmer",,,,"Myrcia velutiflora (Mattos & D.Legrand) Mattos",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
USw31389.2750729,Lauraceae,LAURACEAE,"Mezilaurus navalium (Allemão) Taub. ex Mez","Mezilaurus navalium",,,,,,,,,"Mezilaurus navalium (Allemão) Taub. ex Mez",,,,,,,"Raquel Negrão",
WAG.1114371,Myrtaceae,MYRTACEAE,"Calyptranthes grandiflora O.Berg","Calyptranthes grandiflora",0,0,,nok,"Fernanda Wimmer",,,,"Calyptranthes grandiflora O.Berg",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
WAG.1114372,Myrtaceae,MYRTACEAE,"Calyptranthes grandiflora O.Berg","Calyptranthes grandiflora",0,0,,nok,"Fernanda Wimmer",,,,"Calyptranthes grandiflora O.Berg",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
a2d2a546-a2cc-4574-a90d-98560f5b16e7,Plantaginaceae,PLANTAGINACEAE,"Achetaria latifolia V.C.Souza","Achetaria latifolia",-22.883260395889,-42.018386387664,,,,,,,"Achetaria latifolia V.C.Souza",,,,,,,"Raquel Negrão",
a41980fd-a15e-4d3e-a0e9-cad63d59f925,Fabaceae,FABACEAE,"Zollernia glaziovii Yakovlev","Zollernia glaziovii",-22,-42.05,,,,,,,"Zollernia glaziovii Yakovlev",,,,,,,"Lucas Moulton",
a4efa9ed-cd66-4900-bfb0-1b0944b1afd7,Rubiaceae,RUBIACEAE,"Coussarea friburgensis M.Gomes","Coussarea friburgensis",,,,,,,,,"Coussarea friburgensis M.Gomes",,,,,,,"Raquel Negrão",
aab830c8-5996-40b0-ad21-e91aa436e162,Velloziaceae,VELLOZIACEAE,"Barbacenia seubertiana Goethart & Henrard","Barbacenia seubertiana",-10.77311,-53.08982,,,,,,,"Barbacenia seubertiana Goethart & Henrard",,,,,,,"Lucas Moraes",
c7f1013c-384e-440f-8de1-72948eb4798e,Orchidaceae,ORCHIDACEAE,"Cleistes miersii Gardner","Cleistes miersii",-10.77311,-53.08982,,,,,,,"Cleistes miersii Gardner",,,,,,,"Marta Moraes",
c9dbfa3b-63c3-4594-a68a-a7de5b9da9e0,Orchidaceae,ORCHIDACEAE,"Sauroglossum organense Szlach.","Sauroglossum organense",-10.77311,-53.08982,,,,,,,"Sauroglossum organense Szlach.",,,,,,,"Marta Moraes",
d34d9a9a-658e-4d38-8944-0015c3cd5f55,Lamiaceae,LAMIACEAE,"Salvia rivularis Gardner","Salvia rivularis",-10.77311,-53.08982,,,,,,,"Salvia rivularis Gardner",,,,,,,"Lucas Moraes",
f7fbf326-8767-4be9-a8f0-ae0c9aed43d6,Myrtaceae,MYRTACEAE,"Myrciaria pumila (Gardner) O.Berg","Myrciaria pumila",0,0,,nok,"Fernanda Wimmer",,,,"Myrciaria pumila (Gardner) O.Berg",true,valid,no,no,native,valid,"Fernanda Wimmer ; Lucas Moulton",
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552194,Myrtaceae,MYRTACEAE,"Myrcia stewartiana O.Berg","Myrcia stewartiana",,,,,,,,,"Myrcia stewartiana O.Berg",,,,,,,"Lucas Moulton",
http://data.rbge.org.uk/herb/E00196779,Araliaceae,ARALIACEAE,"Dendropanax trilobus (Gardner) Seem.","Dendropanax trilobus",,,,,,,,,"Dendropanax trilobus (Gardner) Seem.",,,,,,,"Lucas Moulton",
http://data.rbge.org.uk/herb/E00665579,Begoniaceae,BEGONIACEAE,"Begonia edmundoi Brade","Begonia edmundoi",,,,,,,,,"Begonia edmundoi Brade",,,,,,,"Lucas Moraes",
http://herbarium.bgbm.org/object/B100124358,Begoniaceae,BEGONIACEAE,"Begonia lubbersii E.Morren","Begonia lubbersii",,,,,,,,,"Begonia lubbersii E.Morren",,,,,,,"Lucas Moraes",
http://herbarium.bgbm.org/object/B100242104,Begoniaceae,BEGONIACEAE,"Begonia fluminensis Brade","Begonia fluminensis",,,,,,,,,"Begonia fluminensis Brade",,,,,,,"Lucas Moraes",
http://herbarium.bgbm.org/object/B100242166,Begoniaceae,BEGONIACEAE,"Begonia collaris Brade","Begonia collaris",,,,,,,,,"Begonia collaris Brade",,,,,,,"Lucas Moraes",
http://herbarium.bgbm.org/object/B100243092,Begoniaceae,BEGONIACEAE,"Begonia olsoniae L.B.Sm. & B.G.Schub.","Begonia olsoniae",,,,,,,,,"Begonia olsoniae L.B.Sm. & B.G.Schub.",,,,,,,"Lucas Moraes",
http://herbarium.bgbm.org/object/B100365214,Begoniaceae,BEGONIACEAE,"Begonia ramentacea Paxton","Begonia ramentacea",,,,,,,,,"Begonia ramentacea Paxton",,,,,,,"Lucas Moraes",
http://herbarium.bgbm.org/object/B100365215,Begoniaceae,BEGONIACEAE,"Begonia ramentacea Paxton","Begonia ramentacea",,,,,,,,,"Begonia ramentacea Paxton",,,,,,,"Lucas Moraes",
http://herbarium.bgbm.org/object/B100367213,Cyperaceae,CYPERACEAE,"Rhynchospora luetzelburgiana Kük.","Rhynchospora luetzelburgiana",,,,,,,,,"Rhynchospora luetzelburgiana Kük.",,,,,,,"Raquel Negrão",
http://specimens.kew.org/herbarium/43213.000,Orchidaceae,ORCHIDACEAE,"Epidendrum ammophilum Barb.Rodr.","Epidendrum ammophilum",,,,,,,,,"Epidendrum ammophilum Barb.Rodr.",,,,,,,"Marta Moraes",
http://specimens.kew.org/herbarium/61334.000,Orchidaceae,ORCHIDACEAE,"Pabstiella spathuliglossa (Hoehne) Luer","Pabstiella spathuliglossa",,,,,,,,,"Pabstiella spathuliglossa (Hoehne) Luer",,,,,,,"Marta Moraes",
http://specimens.kew.org/herbarium/74499.000,Orchidaceae,ORCHIDACEAE,"Zygostates ovatipetala (Brade) Toscano","Zygostates ovatipetala",,,,,,,,,"Zygostates ovatipetala (Brade) Toscano",,,,,,,"Marta Moraes",
http://specimens.kew.org/herbarium/74588.000,Orchidaceae,ORCHIDACEAE,"Zygostates ovatipetala (Brade) Toscano","Zygostates ovatipetala",,,,,,,,,"Zygostates ovatipetala (Brade) Toscano",,,,,,,"Marta Moraes",
http://specimens.kew.org/herbarium/K000119079,Fabaceae,FABACEAE,"Machaerium legale (Vell.) Benth.","Machaerium legale",,,,,,,,,"Machaerium legale (Vell.) Benth.",,,,,,,"Lucas Moulton",
http://specimens.kew.org/herbarium/K000188311,Fabaceae,FABACEAE,"Luetzelburgia trialata (Ducke) Ducke","Luetzelburgia trialata",,,,,,,,,"Luetzelburgia trialata (Ducke) Ducke",,,,,,,"Lucas Moulton",
http://specimens.kew.org/herbarium/K000330433,Myrtaceae,MYRTACEAE,"Marlierea langsdorffii O.Berg","Marlierea langsdorffii",-22.37,-42.75,,,,,,,"Marlierea langsdorffii O.Berg",,,,,,,"Lucas Moulton",
http://specimens.kew.org/herbarium/K000331222,Myrtaceae,MYRTACEAE,"Calyptranthes caudata Gardner","Calyptranthes caudata",-22.5,-43.15,,,,,,,"Calyptranthes caudata Gardner",,,,,,,"Lucas Moulton",
http://specimens.kew.org/herbarium/K000331510,Myrtaceae,MYRTACEAE,"Eugenia corcovadensis Kiaersk.","Eugenia corcovadensis",-22.37,-41.77,,,,,,,"Eugenia corcovadensis Kiaersk.",,,,,,,"Lucas Moulton",
